Timestamp,PC,Destination IP,Action,Size(MB)
2025-08-18 06:14:25,192.168.1.10,45.67.89.10,UPLOAD,34
2025-08-18 06:14:30,192.168.1.10,45.67.89.10,UPLOAD,30
2025-08-18 06:14:35,192.168.1.10,45.67.89.10,UPLOAD,40
2025-08-18 06:14:40,192.168.1.10,45.67.89.10,UPLOAD,9
2025-08-18 06:14:45,192.168.1.10,45.67.89.10,UPLOAD,7
2025-08-18 06:14:50,192.168.1.10,45.67.89.10,UPLOAD,42
2025-08-18 06:14:55,192.168.1.10,45.67.89.10,UPLOAD,44
2025-08-18 06:15:00,192.168.1.10,45.67.89.10,UPLOAD,38
2025-08-18 06:15:05,192.168.1.10,45.67.89.10,UPLOAD,11
2025-08-18 06:15:10,192.168.1.10,45.67.89.10,UPLOAD,18
2025-08-18 06:15:15,192.168.1.10,45.67.89.10,UPLOAD,25
2025-08-18 06:15:20,192.168.1.10,45.67.89.10,UPLOAD,49
2025-08-18 06:15:25,192.168.1.10,45.67.89.10,UPLOAD,49
2025-08-18 06:15:30,192.168.1.10,45.67.89.10,UPLOAD,7
2025-08-18 06:15:35,192.168.1.10,45.67.89.10,UPLOAD,50
2025-08-18 06:15:40,192.168.1.10,45.67.89.10,UPLOAD,34
2025-08-18 06:15:45,192.168.1.10,45.67.89.10,UPLOAD,38
2025-08-18 06:15:50,192.168.1.10,45.67.89.10,UPLOAD,11
2025-08-18 06:15:55,192.168.1.10,45.67.89.10,UPLOAD,4
2025-08-18 06:16:00,192.168.1.10,45.67.89.10,UPLOAD,26
2025-08-18 06:16:05,192.168.1.10,45.67.89.10,UPLOAD,19
2025-08-18 06:16:10,192.168.1.10,45.67.89.10,UPLOAD,34
2025-08-18 06:16:15,192.168.1.10,45.67.89.10,UPLOAD,31
2025-08-18 06:16:20,192.168.1.10,45.67.89.10,UPLOAD,29
2025-08-18 06:16:25,192.168.1.10,45.67.89.10,UPLOAD,22
2025-08-18 06:16:30,192.168.1.10,45.67.89.10,UPLOAD,43
2025-08-18 06:16:35,192.168.1.10,45.67.89.10,UPLOAD,45
2025-08-18 06:16:40,192.168.1.10,45.67.89.10,UPLOAD,10
2025-08-18 06:16:45,192.168.1.10,45.67.89.10,UPLOAD,1
2025-08-18 06:16:50,192.168.1.10,45.67.89.10,UPLOAD,24
2025-08-18 06:16:55,192.168.1.10,45.67.89.10,UPLOAD,18
2025-08-18 06:17:00,192.168.1.10,45.67.89.10,UPLOAD,49
2025-08-18 06:17:05,192.168.1.10,45.67.89.10,UPLOAD,45
2025-08-18 06:17:10,192.168.1.10,45.67.89.10,UPLOAD,26
2025-08-18 06:17:15,192.168.1.10,45.67.89.10,UPLOAD,35
2025-08-18 06:17:20,192.168.1.10,45.67.89.10,UPLOAD,35
2025-08-18 06:17:25,192.168.1.10,45.67.89.10,UPLOAD,16
2025-08-18 06:17:30,192.168.1.10,45.67.89.10,UPLOAD,38
2025-08-18 06:17:35,192.168.1.10,45.67.89.10,UPLOAD,1
2025-08-18 06:17:40,192.168.1.10,45.67.89.10,UPLOAD,29
2025-08-18 06:17:45,192.168.1.10,45.67.89.10,UPLOAD,1
2025-08-18 06:17:50,192.168.1.10,45.67.89.10,UPLOAD,9
2025-08-18 06:17:55,192.168.1.10,45.67.89.10,UPLOAD,39
2025-08-18 06:18:00,192.168.1.10,45.67.89.10,UPLOAD,40
2025-08-18 06:18:05,192.168.1.10,45.67.89.10,UPLOAD,43
2025-08-18 06:18:10,192.168.1.10,45.67.89.10,UPLOAD,48
2025-08-18 06:18:15,192.168.1.10,45.67.89.10,UPLOAD,30
2025-08-18 06:18:20,192.168.1.10,45.67.89.10,UPLOAD,37
2025-08-18 06:18:25,192.168.1.10,45.67.89.10,UPLOAD,16
2025-08-18 06:18:30,192.168.1.10,45.67.89.10,UPLOAD,14
2025-08-18 06:18:35,192.168.1.10,45.67.89.10,UPLOAD,47
2025-08-18 06:18:40,192.168.1.10,45.67.89.10,UPLOAD,17
2025-08-18 06:18:45,192.168.1.10,45.67.89.10,UPLOAD,29
2025-08-18 06:18:50,192.168.1.10,45.67.89.10,UPLOAD,13
2025-08-18 06:18:55,192.168.1.10,45.67.89.10,UPLOAD,27
2025-08-18 06:19:00,192.168.1.10,45.67.89.10,UPLOAD,15
2025-08-18 06:19:05,192.168.1.10,45.67.89.10,UPLOAD,9
2025-08-18 06:19:10,192.168.1.10,45.67.89.10,UPLOAD,32
2025-08-18 06:19:15,192.168.1.10,45.67.89.10,UPLOAD,29
2025-08-18 06:19:20,192.168.1.10,45.67.89.10,UPLOAD,21
2025-08-18 06:19:25,192.168.1.10,45.67.89.10,UPLOAD,39
2025-08-18 06:19:30,192.168.1.10,45.67.89.10,UPLOAD,14
2025-08-18 06:19:35,192.168.1.10,45.67.89.10,UPLOAD,1
2025-08-18 06:19:40,192.168.1.10,45.67.89.10,UPLOAD,33
2025-08-18 06:19:45,192.168.1.10,45.67.89.10,UPLOAD,22
2025-08-18 06:19:50,192.168.1.10,45.67.89.10,UPLOAD,47
2025-08-18 06:19:55,192.168.1.10,45.67.89.10,UPLOAD,33
2025-08-18 06:20:00,192.168.1.10,45.67.89.10,UPLOAD,2
2025-08-18 06:20:05,192.168.1.10,45.67.89.10,UPLOAD,36
2025-08-18 06:20:10,192.168.1.10,45.67.89.10,UPLOAD,38
2025-08-18 06:20:15,192.168.1.10,45.67.89.10,UPLOAD,35
2025-08-18 06:20:20,192.168.1.10,45.67.89.10,UPLOAD,29
2025-08-18 06:20:25,192.168.1.10,45.67.89.10,UPLOAD,31
2025-08-18 06:20:30,192.168.1.10,45.67.89.10,UPLOAD,30
2025-08-18 06:20:35,192.168.1.10,45.67.89.10,UPLOAD,29
2025-08-18 06:20:40,192.168.1.10,45.67.89.10,UPLOAD,45
2025-08-18 06:20:45,192.168.1.10,45.67.89.10,UPLOAD,3
2025-08-18 06:20:50,192.168.1.10,45.67.89.10,UPLOAD,20
2025-08-18 06:20:55,192.168.1.10,45.67.89.10,UPLOAD,44
2025-08-18 06:21:00,192.168.1.10,45.67.89.10,UPLOAD,21
2025-08-18 06:21:05,192.168.1.10,45.67.89.10,UPLOAD,21
2025-08-18 06:21:10,192.168.1.10,45.67.89.10,UPLOAD,49
2025-08-18 06:21:15,192.168.1.10,45.67.89.10,UPLOAD,33
2025-08-18 06:21:20,192.168.1.10,45.67.89.10,UPLOAD,40
2025-08-18 06:21:25,192.168.1.10,45.67.89.10,UPLOAD,9
2025-08-18 06:21:30,192.168.1.10,45.67.89.10,UPLOAD,32
2025-08-18 06:21:35,192.168.1.10,45.67.89.10,UPLOAD,21
2025-08-18 06:21:40,192.168.1.10,45.67.89.10,UPLOAD,14
2025-08-18 06:21:45,192.168.1.10,45.67.89.10,UPLOAD,4
2025-08-18 06:21:50,192.168.1.10,45.67.89.10,UPLOAD,15
2025-08-18 06:21:55,192.168.1.10,45.67.89.10,UPLOAD,3
2025-08-18 06:22:00,192.168.1.10,45.67.89.10,UPLOAD,14
2025-08-18 06:22:05,192.168.1.10,45.67.89.10,UPLOAD,23
2025-08-18 06:22:10,192.168.1.10,45.67.89.10,UPLOAD,1
2025-08-18 06:22:15,192.168.1.10,45.67.89.10,UPLOAD,19
2025-08-18 06:22:20,192.168.1.10,45.67.89.10,UPLOAD,3
2025-08-18 06:22:25,192.168.1.10,45.67.89.10,UPLOAD,41
2025-08-18 06:22:30,192.168.1.10,45.67.89.10,UPLOAD,15
2025-08-18 06:22:35,192.168.1.10,45.67.89.10,UPLOAD,5
2025-08-18 06:22:40,192.168.1.10,45.67.89.10,UPLOAD,17
2025-08-18 06:22:45,192.168.1.10,45.67.89.10,UPLOAD,38
2025-08-18 06:22:50,192.168.1.10,45.67.89.10,UPLOAD,35
2025-08-18 06:22:55,192.168.1.10,45.67.89.10,UPLOAD,24
2025-08-18 06:23:00,192.168.1.10,45.67.89.10,UPLOAD,33
2025-08-18 06:23:05,192.168.1.10,45.67.89.10,UPLOAD,26
2025-08-18 06:23:10,192.168.1.10,45.67.89.10,UPLOAD,27
2025-08-18 06:23:15,192.168.1.10,45.67.89.10,UPLOAD,15
2025-08-18 06:23:20,192.168.1.10,45.67.89.10,UPLOAD,6
2025-08-18 06:23:25,192.168.1.10,45.67.89.10,UPLOAD,27
2025-08-18 06:23:30,192.168.1.10,45.67.89.10,UPLOAD,42
2025-08-18 06:23:35,192.168.1.10,45.67.89.10,UPLOAD,36
2025-08-18 06:23:40,192.168.1.10,45.67.89.10,UPLOAD,50
2025-08-18 06:23:45,192.168.1.10,45.67.89.10,UPLOAD,45
2025-08-18 06:23:50,192.168.1.10,45.67.89.10,UPLOAD,9
2025-08-18 06:23:55,192.168.1.10,45.67.89.10,UPLOAD,10
2025-08-18 06:24:00,192.168.1.10,45.67.89.10,UPLOAD,4
2025-08-18 06:24:05,192.168.1.10,45.67.89.10,UPLOAD,46
2025-08-18 06:24:10,192.168.1.10,45.67.89.10,UPLOAD,9
2025-08-18 06:24:15,192.168.1.10,45.67.89.10,UPLOAD,15
2025-08-18 06:24:20,192.168.1.10,45.67.89.10,UPLOAD,34
2025-08-18 06:24:25,192.168.1.10,45.67.89.10,UPLOAD,29
2025-08-18 06:24:30,192.168.1.10,45.67.89.10,UPLOAD,50
2025-08-18 06:24:35,192.168.1.10,45.67.89.10,UPLOAD,7
2025-08-18 06:24:40,192.168.1.10,45.67.89.10,UPLOAD,9
2025-08-18 06:24:45,192.168.1.10,45.67.89.10,UPLOAD,45
2025-08-18 06:24:50,192.168.1.10,45.67.89.10,UPLOAD,16
2025-08-18 06:24:55,192.168.1.10,45.67.89.10,UPLOAD,21
2025-08-18 06:25:00,192.168.1.10,45.67.89.10,UPLOAD,25
2025-08-18 06:25:05,192.168.1.10,45.67.89.10,UPLOAD,38
2025-08-18 06:25:10,192.168.1.10,45.67.89.10,UPLOAD,10
2025-08-18 06:25:15,192.168.1.10,45.67.89.10,UPLOAD,29
2025-08-18 06:25:20,192.168.1.10,45.67.89.10,UPLOAD,22
2025-08-18 06:25:25,192.168.1.10,45.67.89.10,UPLOAD,13
2025-08-18 06:25:30,192.168.1.10,45.67.89.10,UPLOAD,19
2025-08-18 06:25:35,192.168.1.10,45.67.89.10,UPLOAD,3
2025-08-18 06:25:40,192.168.1.10,45.67.89.10,UPLOAD,31
2025-08-18 06:25:45,192.168.1.10,45.67.89.10,UPLOAD,13
2025-08-18 06:25:50,192.168.1.10,45.67.89.10,UPLOAD,40
2025-08-18 06:25:55,192.168.1.10,45.67.89.10,UPLOAD,28
2025-08-18 06:26:00,192.168.1.10,45.67.89.10,UPLOAD,45
2025-08-18 06:26:05,192.168.1.10,45.67.89.10,UPLOAD,48
2025-08-18 06:26:10,192.168.1.10,45.67.89.10,UPLOAD,16
2025-08-18 06:26:15,192.168.1.10,45.67.89.10,UPLOAD,42
2025-08-18 06:26:20,192.168.1.10,45.67.89.10,UPLOAD,36
2025-08-18 06:26:25,192.168.1.10,45.67.89.10,UPLOAD,41
2025-08-18 06:26:30,192.168.1.10,45.67.89.10,UPLOAD,9
2025-08-18 06:26:35,192.168.1.10,45.67.89.10,UPLOAD,7
2025-08-18 06:26:40,192.168.1.10,45.67.89.10,UPLOAD,24
2025-08-18 06:26:45,192.168.1.10,45.67.89.10,UPLOAD,18
2025-08-18 06:26:50,192.168.1.10,45.67.89.10,UPLOAD,4
2025-08-18 06:26:55,192.168.1.10,45.67.89.10,UPLOAD,6
2025-08-18 06:27:00,192.168.1.10,45.67.89.10,UPLOAD,17
2025-08-18 06:27:05,192.168.1.10,45.67.89.10,UPLOAD,17
2025-08-18 06:27:10,192.168.1.10,45.67.89.10,UPLOAD,2
2025-08-18 06:27:15,192.168.1.10,45.67.89.10,UPLOAD,24
2025-08-18 06:27:20,192.168.1.10,45.67.89.10,UPLOAD,12
2025-08-18 06:27:25,192.168.1.10,45.67.89.10,UPLOAD,12
2025-08-18 06:27:30,192.168.1.10,45.67.89.10,UPLOAD,40
2025-08-18 06:27:35,192.168.1.10,45.67.89.10,UPLOAD,11
2025-08-18 06:27:40,192.168.1.10,45.67.89.10,UPLOAD,2
2025-08-18 06:27:45,192.168.1.10,45.67.89.10,UPLOAD,12
2025-08-18 06:27:50,192.168.1.10,45.67.89.10,UPLOAD,19
2025-08-18 06:27:55,192.168.1.10,45.67.89.10,UPLOAD,9
2025-08-18 06:28:00,192.168.1.10,45.67.89.10,UPLOAD,46
2025-08-18 06:28:05,192.168.1.10,45.67.89.10,UPLOAD,44
2025-08-18 06:28:10,192.168.1.10,45.67.89.10,UPLOAD,15
2025-08-18 06:28:15,192.168.1.10,45.67.89.10,UPLOAD,13
2025-08-18 06:28:20,192.168.1.10,45.67.89.10,UPLOAD,30
2025-08-18 06:28:25,192.168.1.10,45.67.89.10,UPLOAD,24
2025-08-18 06:28:30,192.168.1.10,45.67.89.10,UPLOAD,26
2025-08-18 06:28:35,192.168.1.10,45.67.89.10,UPLOAD,47
2025-08-18 06:28:40,192.168.1.10,45.67.89.10,UPLOAD,18
2025-08-18 06:28:45,192.168.1.10,45.67.89.10,UPLOAD,5
2025-08-18 06:28:50,192.168.1.10,45.67.89.10,UPLOAD,13
2025-08-18 06:28:55,192.168.1.10,45.67.89.10,UPLOAD,7
2025-08-18 06:29:00,192.168.1.10,45.67.89.10,UPLOAD,22
2025-08-18 06:29:05,192.168.1.10,45.67.89.10,UPLOAD,19
2025-08-18 06:29:10,192.168.1.10,45.67.89.10,UPLOAD,38
2025-08-18 06:29:15,192.168.1.10,45.67.89.10,UPLOAD,48
2025-08-18 06:29:20,192.168.1.10,45.67.89.10,UPLOAD,6
2025-08-18 06:29:25,192.168.1.10,45.67.89.10,UPLOAD,49
2025-08-18 06:29:30,192.168.1.10,45.67.89.10,UPLOAD,44
2025-08-18 06:29:35,192.168.1.10,45.67.89.10,UPLOAD,35
2025-08-18 06:29:40,192.168.1.10,45.67.89.10,UPLOAD,34
2025-08-18 06:29:45,192.168.1.10,45.67.89.10,UPLOAD,24
2025-08-18 06:29:50,192.168.1.10,45.67.89.10,UPLOAD,4
2025-08-18 06:29:55,192.168.1.10,45.67.89.10,UPLOAD,1
2025-08-18 06:30:00,192.168.1.10,45.67.89.10,UPLOAD,33
2025-08-18 06:30:05,192.168.1.10,45.67.89.10,UPLOAD,29
2025-08-18 06:30:10,192.168.1.10,45.67.89.10,UPLOAD,47
2025-08-18 06:30:15,192.168.1.10,45.67.89.10,UPLOAD,48
2025-08-18 06:30:20,192.168.1.10,45.67.89.10,UPLOAD,8
2025-08-18 06:30:25,192.168.1.10,45.67.89.10,UPLOAD,29
2025-08-18 06:30:30,192.168.1.10,45.67.89.10,UPLOAD,5
2025-08-18 06:30:35,192.168.1.10,45.67.89.10,UPLOAD,23
2025-08-18 06:30:40,192.168.1.10,45.67.89.10,UPLOAD,49
2025-08-18 06:30:45,192.168.1.10,45.67.89.10,UPLOAD,1
2025-08-18 06:30:50,192.168.1.10,45.67.89.10,UPLOAD,7
2025-08-18 06:30:55,192.168.1.10,45.67.89.10,UPLOAD,38
2025-08-18 06:31:00,192.168.1.10,45.67.89.10,UPLOAD,48
2025-08-18 06:31:05,192.168.1.10,45.67.89.10,UPLOAD,28
2025-08-18 06:31:10,192.168.1.10,45.67.89.10,UPLOAD,48
2025-08-18 06:31:15,192.168.1.10,45.67.89.10,UPLOAD,6
2025-08-18 06:31:20,192.168.1.10,45.67.89.10,UPLOAD,31
2025-08-18 06:31:25,192.168.1.10,45.67.89.10,UPLOAD,24
2025-08-18 06:31:30,192.168.1.10,45.67.89.10,UPLOAD,27
2025-08-18 06:31:35,192.168.1.10,45.67.89.10,UPLOAD,9
2025-08-18 06:31:40,192.168.1.10,45.67.89.10,UPLOAD,21
2025-08-18 06:31:45,192.168.1.10,45.67.89.10,UPLOAD,10
2025-08-18 06:31:50,192.168.1.10,45.67.89.10,UPLOAD,14
2025-08-18 06:31:55,192.168.1.10,45.67.89.10,UPLOAD,19
2025-08-18 06:32:00,192.168.1.10,45.67.89.10,UPLOAD,45
2025-08-18 06:32:05,192.168.1.10,45.67.89.10,UPLOAD,12
2025-08-18 06:32:10,192.168.1.10,45.67.89.10,UPLOAD,44
2025-08-18 06:32:15,192.168.1.10,45.67.89.10,UPLOAD,26
2025-08-18 06:32:20,192.168.1.10,45.67.89.10,UPLOAD,32
2025-08-18 06:32:25,192.168.1.10,45.67.89.10,UPLOAD,18
2025-08-18 06:32:30,192.168.1.10,45.67.89.10,UPLOAD,19
2025-08-18 06:32:35,192.168.1.10,45.67.89.10,UPLOAD,28
2025-08-18 06:32:40,192.168.1.10,45.67.89.10,UPLOAD,21
2025-08-18 06:32:45,192.168.1.10,45.67.89.10,UPLOAD,3
2025-08-18 06:32:50,192.168.1.10,45.67.89.10,UPLOAD,30
2025-08-18 06:32:55,192.168.1.10,45.67.89.10,UPLOAD,6
2025-08-18 06:33:00,192.168.1.10,45.67.89.10,UPLOAD,13
2025-08-18 06:33:05,192.168.1.10,45.67.89.10,UPLOAD,21
2025-08-18 06:33:10,192.168.1.10,45.67.89.10,UPLOAD,6
2025-08-18 06:33:15,192.168.1.10,45.67.89.10,UPLOAD,26
2025-08-18 06:33:20,192.168.1.10,45.67.89.10,UPLOAD,18
2025-08-18 06:33:25,192.168.1.10,45.67.89.10,UPLOAD,49
2025-08-18 06:33:30,192.168.1.10,45.67.89.10,UPLOAD,34
2025-08-18 06:33:35,192.168.1.10,45.67.89.10,UPLOAD,41
2025-08-18 06:33:40,192.168.1.10,45.67.89.10,UPLOAD,18
2025-08-18 06:33:45,192.168.1.10,45.67.89.10,UPLOAD,18
2025-08-18 06:33:50,192.168.1.10,45.67.89.10,UPLOAD,33
2025-08-18 06:33:55,192.168.1.10,45.67.89.10,UPLOAD,24
2025-08-18 06:34:00,192.168.1.10,45.67.89.10,UPLOAD,3
2025-08-18 06:34:05,192.168.1.10,45.67.89.10,UPLOAD,41
2025-08-18 06:34:10,192.168.1.10,45.67.89.10,UPLOAD,23
2025-08-18 06:34:15,192.168.1.10,45.67.89.10,UPLOAD,28
2025-08-18 06:34:20,192.168.1.10,45.67.89.10,UPLOAD,18
2025-08-18 06:34:25,192.168.1.10,45.67.89.10,UPLOAD,23
2025-08-18 06:34:30,192.168.1.10,45.67.89.10,UPLOAD,25
2025-08-18 06:34:35,192.168.1.10,45.67.89.10,UPLOAD,38
2025-08-18 06:34:40,192.168.1.10,45.67.89.10,UPLOAD,33
2025-08-18 06:34:45,192.168.1.10,45.67.89.10,UPLOAD,23
2025-08-18 06:34:50,192.168.1.10,45.67.89.10,UPLOAD,16
2025-08-18 06:34:55,192.168.1.10,45.67.89.10,UPLOAD,41
2025-08-18 06:35:00,192.168.1.10,45.67.89.10,UPLOAD,13
2025-08-18 06:35:05,192.168.1.10,45.67.89.10,UPLOAD,44
2025-08-18 06:35:10,192.168.1.10,45.67.89.10,UPLOAD,8
2025-08-18 06:35:15,192.168.1.10,45.67.89.10,UPLOAD,26
2025-08-18 06:35:20,192.168.1.10,45.67.89.10,UPLOAD,39
2025-08-18 06:35:25,192.168.1.10,45.67.89.10,UPLOAD,35
2025-08-18 06:35:30,192.168.1.10,45.67.89.10,UPLOAD,47
2025-08-18 06:35:35,192.168.1.10,45.67.89.10,UPLOAD,34
2025-08-18 06:35:40,192.168.1.10,45.67.89.10,UPLOAD,32
2025-08-18 06:35:45,192.168.1.10,45.67.89.10,UPLOAD,30
2025-08-18 06:35:50,192.168.1.10,45.67.89.10,UPLOAD,39
2025-08-18 06:35:55,192.168.1.10,45.67.89.10,UPLOAD,19
2025-08-18 06:36:00,192.168.1.10,45.67.89.10,UPLOAD,27
2025-08-18 06:36:05,192.168.1.10,45.67.89.10,UPLOAD,17
2025-08-18 06:36:10,192.168.1.10,45.67.89.10,UPLOAD,3
2025-08-18 06:36:15,192.168.1.10,45.67.89.10,UPLOAD,4
2025-08-18 06:36:20,192.168.1.10,45.67.89.10,UPLOAD,5
2025-08-18 06:36:25,192.168.1.10,45.67.89.10,UPLOAD,40
2025-08-18 06:36:30,192.168.1.10,45.67.89.10,UPLOAD,4
2025-08-18 06:36:35,192.168.1.10,45.67.89.10,UPLOAD,30
2025-08-18 06:36:40,192.168.1.10,45.67.89.10,UPLOAD,37
2025-08-18 06:36:45,192.168.1.10,45.67.89.10,UPLOAD,19
2025-08-18 06:36:50,192.168.1.10,45.67.89.10,UPLOAD,17
2025-08-18 06:36:55,192.168.1.10,45.67.89.10,UPLOAD,29
2025-08-18 06:37:00,192.168.1.10,45.67.89.10,UPLOAD,45
2025-08-18 06:37:05,192.168.1.10,45.67.89.10,UPLOAD,25
2025-08-18 06:37:10,192.168.1.10,45.67.89.10,UPLOAD,30
2025-08-18 06:37:15,192.168.1.10,45.67.89.10,UPLOAD,45
2025-08-18 06:37:20,192.168.1.10,45.67.89.10,UPLOAD,12
2025-08-18 06:37:25,192.168.1.10,45.67.89.10,UPLOAD,30
2025-08-18 06:37:30,192.168.1.10,45.67.89.10,UPLOAD,14
2025-08-18 06:37:35,192.168.1.10,45.67.89.10,UPLOAD,27
2025-08-18 06:37:40,192.168.1.10,45.67.89.10,UPLOAD,3
2025-08-18 06:37:45,192.168.1.10,45.67.89.10,UPLOAD,22
2025-08-18 06:37:50,192.168.1.10,45.67.89.10,UPLOAD,21
2025-08-18 06:37:55,192.168.1.10,45.67.89.10,UPLOAD,10
2025-08-18 06:38:00,192.168.1.10,45.67.89.10,UPLOAD,18
2025-08-18 06:38:05,192.168.1.10,45.67.89.10,UPLOAD,8
2025-08-18 06:38:10,192.168.1.10,45.67.89.10,UPLOAD,9
2025-08-18 06:38:15,192.168.1.10,45.67.89.10,UPLOAD,6
2025-08-18 06:38:20,192.168.1.10,45.67.89.10,UPLOAD,41
2025-08-18 06:38:25,192.168.1.10,45.67.89.10,UPLOAD,13
2025-08-18 06:38:30,192.168.1.10,45.67.89.10,UPLOAD,49
2025-08-18 06:38:35,192.168.1.10,45.67.89.10,UPLOAD,21
2025-08-18 06:38:40,192.168.1.10,45.67.89.10,UPLOAD,23
2025-08-18 06:38:45,192.168.1.10,45.67.89.10,UPLOAD,11
2025-08-18 06:38:50,192.168.1.10,45.67.89.10,UPLOAD,33
2025-08-18 06:38:55,192.168.1.10,45.67.89.10,UPLOAD,19
2025-08-18 06:39:00,192.168.1.10,45.67.89.10,UPLOAD,18
2025-08-18 06:39:05,192.168.1.10,45.67.89.10,UPLOAD,30
2025-08-18 06:39:10,192.168.1.10,45.67.89.10,UPLOAD,45
2025-08-18 06:39:15,192.168.1.10,45.67.89.10,UPLOAD,49
2025-08-18 06:39:20,192.168.1.10,45.67.89.10,UPLOAD,24
2025-08-18 06:39:25,192.168.1.10,45.67.89.10,UPLOAD,5
2025-08-18 06:39:30,192.168.1.10,45.67.89.10,UPLOAD,6
2025-08-18 06:39:35,192.168.1.10,45.67.89.10,UPLOAD,27
2025-08-18 06:39:40,192.168.1.10,45.67.89.10,UPLOAD,20
2025-08-18 06:39:45,192.168.1.10,45.67.89.10,UPLOAD,28
2025-08-18 06:39:50,192.168.1.10,45.67.89.10,UPLOAD,10
2025-08-18 06:39:55,192.168.1.10,45.67.89.10,UPLOAD,22
2025-08-18 06:40:00,192.168.1.10,45.67.89.10,UPLOAD,43
2025-08-18 06:40:05,192.168.1.10,45.67.89.10,UPLOAD,6
2025-08-18 06:40:10,192.168.1.10,45.67.89.10,UPLOAD,33
2025-08-18 06:40:15,192.168.1.10,45.67.89.10,UPLOAD,39
2025-08-18 06:40:20,192.168.1.10,45.67.89.10,UPLOAD,10
2025-08-18 06:40:25,192.168.1.10,45.67.89.10,UPLOAD,21
2025-08-18 06:40:30,192.168.1.10,45.67.89.10,UPLOAD,18
2025-08-18 06:40:35,192.168.1.10,45.67.89.10,UPLOAD,24
2025-08-18 06:40:40,192.168.1.10,45.67.89.10,UPLOAD,21
2025-08-18 06:40:45,192.168.1.10,45.67.89.10,UPLOAD,24
2025-08-18 06:40:50,192.168.1.10,45.67.89.10,UPLOAD,43
2025-08-18 06:40:55,192.168.1.10,45.67.89.10,UPLOAD,29
2025-08-18 06:41:00,192.168.1.10,45.67.89.10,UPLOAD,24
2025-08-18 06:41:05,192.168.1.10,45.67.89.10,UPLOAD,17
2025-08-18 06:41:10,192.168.1.10,45.67.89.10,UPLOAD,24
2025-08-18 06:41:15,192.168.1.10,45.67.89.10,UPLOAD,36
2025-08-18 06:41:20,192.168.1.10,45.67.89.10,UPLOAD,39
2025-08-18 06:41:25,192.168.1.10,45.67.89.10,UPLOAD,12
2025-08-18 06:41:30,192.168.1.10,45.67.89.10,UPLOAD,34
2025-08-18 06:41:35,192.168.1.10,45.67.89.10,UPLOAD,11
2025-08-18 06:41:40,192.168.1.10,45.67.89.10,UPLOAD,31
2025-08-18 06:41:45,192.168.1.10,45.67.89.10,UPLOAD,16
2025-08-18 06:41:50,192.168.1.10,45.67.89.10,UPLOAD,20
2025-08-18 06:41:55,192.168.1.10,45.67.89.10,UPLOAD,42
2025-08-18 06:42:00,192.168.1.10,45.67.89.10,UPLOAD,10
2025-08-18 06:42:05,192.168.1.10,45.67.89.10,UPLOAD,29
2025-08-18 06:42:10,192.168.1.10,45.67.89.10,UPLOAD,47
2025-08-18 06:42:15,192.168.1.10,45.67.89.10,UPLOAD,35
2025-08-18 06:42:20,192.168.1.10,45.67.89.10,UPLOAD,12
2025-08-18 06:42:25,192.168.1.10,45.67.89.10,UPLOAD,6
2025-08-18 06:42:30,192.168.1.10,45.67.89.10,UPLOAD,21
2025-08-18 06:42:35,192.168.1.10,45.67.89.10,UPLOAD,47
2025-08-18 06:42:40,192.168.1.10,45.67.89.10,UPLOAD,39
2025-08-18 06:42:45,192.168.1.10,45.67.89.10,UPLOAD,35
2025-08-18 06:42:50,192.168.1.10,45.67.89.10,UPLOAD,43
2025-08-18 06:42:55,192.168.1.10,45.67.89.10,UPLOAD,19
2025-08-18 06:43:00,192.168.1.10,45.67.89.10,UPLOAD,3
2025-08-18 06:43:05,192.168.1.10,45.67.89.10,UPLOAD,17
2025-08-18 06:43:10,192.168.1.10,45.67.89.10,UPLOAD,16
2025-08-18 06:43:15,192.168.1.10,45.67.89.10,UPLOAD,1
2025-08-18 06:43:20,192.168.1.10,45.67.89.10,UPLOAD,42
2025-08-18 06:43:25,192.168.1.10,45.67.89.10,UPLOAD,31
2025-08-18 06:43:30,192.168.1.10,45.67.89.10,UPLOAD,18
2025-08-18 06:43:35,192.168.1.10,45.67.89.10,UPLOAD,1
2025-08-18 06:43:40,192.168.1.10,45.67.89.10,UPLOAD,32
2025-08-18 06:43:45,192.168.1.10,45.67.89.10,UPLOAD,20
2025-08-18 06:43:50,192.168.1.10,45.67.89.10,UPLOAD,11
2025-08-18 06:43:55,192.168.1.10,45.67.89.10,UPLOAD,14
2025-08-18 06:44:00,192.168.1.10,45.67.89.10,UPLOAD,43
2025-08-18 06:44:05,192.168.1.10,45.67.89.10,UPLOAD,14
2025-08-18 06:44:10,192.168.1.10,45.67.89.10,UPLOAD,26
2025-08-18 06:44:15,192.168.1.10,45.67.89.10,UPLOAD,22
2025-08-18 06:44:20,192.168.1.10,45.67.89.10,UPLOAD,18
2025-08-18 06:44:25,192.168.1.10,45.67.89.10,UPLOAD,26
2025-08-18 06:44:30,192.168.1.10,45.67.89.10,UPLOAD,16
2025-08-18 06:44:35,192.168.1.10,45.67.89.10,UPLOAD,1
2025-08-18 06:44:40,192.168.1.10,45.67.89.10,UPLOAD,12
2025-08-18 06:44:45,192.168.1.10,45.67.89.10,UPLOAD,27
2025-08-18 06:44:50,192.168.1.10,45.67.89.10,UPLOAD,27
2025-08-18 06:44:55,192.168.1.10,45.67.89.10,UPLOAD,42
