Timestamp,Action,Protocol,Source IP,Source Port,Destination IP,Destination Port
2025-08-18 02:57:54,ALLOW,TCP,203.0.113.45,42364,192.168.1.10,80
2025-08-18 02:57:56,ALLOW,TCP,203.0.113.45,43473,192.168.1.10,80
2025-08-18 02:57:58,ALLOW,TCP,203.0.113.45,40878,192.168.1.10,80
2025-08-18 02:58:00,ALLOW,TCP,203.0.113.45,48936,192.168.1.10,80
2025-08-18 02:58:02,ALLOW,TCP,203.0.113.45,48983,192.168.1.10,80
2025-08-18 02:58:04,ALLOW,TCP,203.0.113.45,40953,192.168.1.10,80
2025-08-18 02:58:06,ALLOW,TCP,203.0.113.45,41117,192.168.1.10,80
2025-08-18 02:58:08,ALLOW,TCP,203.0.113.45,41729,192.168.1.10,80
2025-08-18 02:58:10,ALLOW,TCP,203.0.113.45,48383,192.168.1.10,80
2025-08-18 02:58:12,ALLOW,TCP,203.0.113.45,40624,192.168.1.10,80
2025-08-18 02:58:14,ALLOW,TCP,203.0.113.45,44182,192.168.1.10,80
2025-08-18 02:58:16,ALLOW,TCP,203.0.113.45,41928,192.168.1.10,80
2025-08-18 02:58:18,ALLOW,TCP,203.0.113.45,47023,192.168.1.10,80
2025-08-18 02:58:20,ALLOW,TCP,203.0.113.45,44347,192.168.1.10,80
2025-08-18 02:58:22,ALLOW,TCP,203.0.113.45,42934,192.168.1.10,80
2025-08-18 02:58:24,ALLOW,TCP,203.0.113.45,42782,192.168.1.10,80
2025-08-18 02:58:26,ALLOW,TCP,203.0.113.45,42618,192.168.1.10,80
2025-08-18 02:58:28,ALLOW,TCP,203.0.113.45,40496,192.168.1.10,80
2025-08-18 02:58:30,ALLOW,TCP,203.0.113.45,48584,192.168.1.10,80
2025-08-18 02:58:32,ALLOW,TCP,203.0.113.45,45412,192.168.1.10,80
2025-08-18 02:58:34,ALLOW,TCP,203.0.113.45,46186,192.168.1.10,80
2025-08-18 02:58:36,ALLOW,TCP,203.0.113.45,47709,192.168.1.10,80
2025-08-18 02:58:38,ALLOW,TCP,203.0.113.45,45092,192.168.1.10,80
2025-08-18 02:58:40,ALLOW,TCP,203.0.113.45,49385,192.168.1.10,80
2025-08-18 02:58:42,ALLOW,TCP,203.0.113.45,49347,192.168.1.10,80
2025-08-18 02:58:44,ALLOW,TCP,203.0.113.45,46281,192.168.1.10,80
2025-08-18 02:58:46,ALLOW,TCP,203.0.113.45,47761,192.168.1.10,80
2025-08-18 02:58:48,ALLOW,TCP,203.0.113.45,47011,192.168.1.10,80
2025-08-18 02:58:50,ALLOW,TCP,203.0.113.45,47488,192.168.1.10,80
2025-08-18 02:58:52,ALLOW,TCP,203.0.113.45,41688,192.168.1.10,80
2025-08-18 02:58:54,ALLOW,TCP,203.0.113.45,46298,192.168.1.10,80
2025-08-18 02:58:56,ALLOW,TCP,203.0.113.45,42379,192.168.1.10,80
2025-08-18 02:58:58,ALLOW,TCP,203.0.113.45,47776,192.168.1.10,80
2025-08-18 02:59:00,ALLOW,TCP,203.0.113.45,40332,192.168.1.10,80
2025-08-18 02:59:02,ALLOW,TCP,203.0.113.45,46638,192.168.1.10,80
2025-08-18 02:59:04,ALLOW,TCP,203.0.113.45,46342,192.168.1.10,80
2025-08-18 02:59:06,ALLOW,TCP,203.0.113.45,47566,192.168.1.10,80
2025-08-18 02:59:08,ALLOW,TCP,203.0.113.45,47204,192.168.1.10,80
2025-08-18 02:59:10,ALLOW,TCP,203.0.113.45,40705,192.168.1.10,80
2025-08-18 02:59:12,ALLOW,TCP,203.0.113.45,41501,192.168.1.10,80
2025-08-18 02:59:14,ALLOW,TCP,203.0.113.45,49090,192.168.1.10,80
2025-08-18 02:59:16,ALLOW,TCP,203.0.113.45,49056,192.168.1.10,80
2025-08-18 02:59:18,ALLOW,TCP,203.0.113.45,47322,192.168.1.10,80
2025-08-18 02:59:20,ALLOW,TCP,203.0.113.45,49483,192.168.1.10,80
2025-08-18 02:59:22,ALLOW,TCP,203.0.113.45,41490,192.168.1.10,80
2025-08-18 02:59:24,ALLOW,TCP,203.0.113.45,46597,192.168.1.10,80
2025-08-18 02:59:26,ALLOW,TCP,203.0.113.45,40102,192.168.1.10,80
2025-08-18 02:59:28,ALLOW,TCP,203.0.113.45,48917,192.168.1.10,80
2025-08-18 02:59:30,ALLOW,TCP,203.0.113.45,44795,192.168.1.10,80
2025-08-18 02:59:32,ALLOW,TCP,203.0.113.45,45718,192.168.1.10,80
2025-08-18 02:59:34,ALLOW,TCP,203.0.113.45,44074,192.168.1.10,80
2025-08-18 02:59:36,ALLOW,TCP,203.0.113.45,43818,192.168.1.10,80
2025-08-18 02:59:38,ALLOW,TCP,203.0.113.45,40826,192.168.1.10,80
2025-08-18 02:59:40,ALLOW,TCP,203.0.113.45,45919,192.168.1.10,80
2025-08-18 02:59:42,ALLOW,TCP,203.0.113.45,47760,192.168.1.10,80
2025-08-18 02:59:44,ALLOW,TCP,203.0.113.45,40066,192.168.1.10,80
2025-08-18 02:59:46,ALLOW,TCP,203.0.113.45,41357,192.168.1.10,80
2025-08-18 02:59:48,ALLOW,TCP,203.0.113.45,44176,192.168.1.10,80
2025-08-18 02:59:50,ALLOW,TCP,203.0.113.45,40850,192.168.1.10,80
2025-08-18 02:59:52,ALLOW,TCP,203.0.113.45,46092,192.168.1.10,80
2025-08-18 02:59:54,ALLOW,TCP,203.0.113.45,43221,192.168.1.10,80
2025-08-18 02:59:56,ALLOW,TCP,203.0.113.45,48164,192.168.1.10,80
2025-08-18 02:59:58,ALLOW,TCP,203.0.113.45,40663,192.168.1.10,80
2025-08-18 03:00:00,ALLOW,TCP,203.0.113.45,45340,192.168.1.10,80
2025-08-18 03:00:02,ALLOW,TCP,203.0.113.45,41443,192.168.1.10,80
2025-08-18 03:00:04,ALLOW,TCP,203.0.113.45,44305,192.168.1.10,80
2025-08-18 03:00:06,ALLOW,TCP,203.0.113.45,48707,192.168.1.10,80
2025-08-18 03:00:08,ALLOW,TCP,203.0.113.45,41010,192.168.1.10,80
2025-08-18 03:00:10,ALLOW,TCP,203.0.113.45,41595,192.168.1.10,80
2025-08-18 03:00:12,ALLOW,TCP,203.0.113.45,48908,192.168.1.10,80
2025-08-18 03:00:14,ALLOW,TCP,203.0.113.45,42214,192.168.1.10,80
2025-08-18 03:00:16,ALLOW,TCP,203.0.113.45,45036,192.168.1.10,80
2025-08-18 03:00:18,ALLOW,TCP,203.0.113.45,43739,192.168.1.10,80
2025-08-18 03:00:20,ALLOW,TCP,203.0.113.45,40747,192.168.1.10,80
2025-08-18 03:00:22,ALLOW,TCP,203.0.113.45,41138,192.168.1.10,80
2025-08-18 03:00:24,ALLOW,TCP,203.0.113.45,45223,192.168.1.10,80
2025-08-18 03:00:26,ALLOW,TCP,203.0.113.45,48710,192.168.1.10,80
2025-08-18 03:00:28,ALLOW,TCP,203.0.113.45,46471,192.168.1.10,80
2025-08-18 03:00:30,ALLOW,TCP,203.0.113.45,44430,192.168.1.10,80
2025-08-18 03:00:32,ALLOW,TCP,203.0.113.45,48510,192.168.1.10,80
2025-08-18 03:00:34,ALLOW,TCP,203.0.113.45,45028,192.168.1.10,80
2025-08-18 03:00:36,ALLOW,TCP,203.0.113.45,46996,192.168.1.10,80
2025-08-18 03:00:38,ALLOW,TCP,203.0.113.45,45763,192.168.1.10,80
2025-08-18 03:00:40,ALLOW,TCP,203.0.113.45,43517,192.168.1.10,80
2025-08-18 03:00:42,ALLOW,TCP,203.0.113.45,46175,192.168.1.10,80
2025-08-18 03:00:44,ALLOW,TCP,203.0.113.45,44977,192.168.1.10,80
2025-08-18 03:00:46,ALLOW,TCP,203.0.113.45,43325,192.168.1.10,80
2025-08-18 03:00:48,ALLOW,TCP,203.0.113.45,49034,192.168.1.10,80
2025-08-18 03:00:50,ALLOW,TCP,203.0.113.45,48737,192.168.1.10,80
2025-08-18 03:00:52,ALLOW,TCP,203.0.113.45,47642,192.168.1.10,80
2025-08-18 03:00:54,ALLOW,TCP,203.0.113.45,47708,192.168.1.10,80
2025-08-18 03:00:56,ALLOW,TCP,203.0.113.45,40917,192.168.1.10,80
2025-08-18 03:00:58,ALLOW,TCP,203.0.113.45,41396,192.168.1.10,80
2025-08-18 03:01:00,ALLOW,TCP,203.0.113.45,49480,192.168.1.10,80
2025-08-18 03:01:02,ALLOW,TCP,203.0.113.45,47816,192.168.1.10,80
2025-08-18 03:01:04,ALLOW,TCP,203.0.113.45,41284,192.168.1.10,80
2025-08-18 03:01:06,ALLOW,TCP,203.0.113.45,49609,192.168.1.10,80
2025-08-18 03:01:08,ALLOW,TCP,203.0.113.45,40447,192.168.1.10,80
2025-08-18 03:01:10,ALLOW,TCP,203.0.113.45,42430,192.168.1.10,80
2025-08-18 03:01:12,ALLOW,TCP,203.0.113.45,42987,192.168.1.10,80
2025-08-18 03:01:14,ALLOW,TCP,203.0.113.45,44043,192.168.1.10,80
2025-08-18 03:01:16,ALLOW,TCP,203.0.113.45,44476,192.168.1.10,80
2025-08-18 03:01:18,ALLOW,TCP,203.0.113.45,42340,192.168.1.10,80
2025-08-18 03:01:20,ALLOW,TCP,203.0.113.45,48606,192.168.1.10,80
2025-08-18 03:01:22,ALLOW,TCP,203.0.113.45,40527,192.168.1.10,80
2025-08-18 03:01:24,ALLOW,TCP,203.0.113.45,42954,192.168.1.10,80
2025-08-18 03:01:26,ALLOW,TCP,203.0.113.45,43955,192.168.1.10,80
2025-08-18 03:01:28,ALLOW,TCP,203.0.113.45,43773,192.168.1.10,80
2025-08-18 03:01:30,ALLOW,TCP,203.0.113.45,46401,192.168.1.10,80
2025-08-18 03:01:32,ALLOW,TCP,203.0.113.45,43352,192.168.1.10,80
2025-08-18 03:01:34,ALLOW,TCP,203.0.113.45,45609,192.168.1.10,80
2025-08-18 03:01:36,ALLOW,TCP,203.0.113.45,41204,192.168.1.10,80
2025-08-18 03:01:38,ALLOW,TCP,203.0.113.45,47074,192.168.1.10,80
2025-08-18 03:01:40,ALLOW,TCP,203.0.113.45,42667,192.168.1.10,80
2025-08-18 03:01:42,ALLOW,TCP,203.0.113.45,45582,192.168.1.10,80
2025-08-18 03:01:44,ALLOW,TCP,203.0.113.45,49105,192.168.1.10,80
2025-08-18 03:01:46,ALLOW,TCP,203.0.113.45,49688,192.168.1.10,80
2025-08-18 03:01:48,ALLOW,TCP,203.0.113.45,43544,192.168.1.10,80
2025-08-18 03:01:50,ALLOW,TCP,203.0.113.45,41506,192.168.1.10,80
2025-08-18 03:01:52,ALLOW,TCP,203.0.113.45,46723,192.168.1.10,80
2025-08-18 03:01:54,ALLOW,TCP,203.0.113.45,42687,192.168.1.10,80
2025-08-18 03:01:56,ALLOW,TCP,203.0.113.45,45225,192.168.1.10,80
2025-08-18 03:01:58,ALLOW,TCP,203.0.113.45,49163,192.168.1.10,80
2025-08-18 03:02:00,ALLOW,TCP,203.0.113.45,43326,192.168.1.10,80
2025-08-18 03:02:02,ALLOW,TCP,203.0.113.45,48263,192.168.1.10,80
2025-08-18 03:02:04,ALLOW,TCP,203.0.113.45,48719,192.168.1.10,80
2025-08-18 03:02:06,ALLOW,TCP,203.0.113.45,47382,192.168.1.10,80
2025-08-18 03:02:08,ALLOW,TCP,203.0.113.45,42896,192.168.1.10,80
2025-08-18 03:02:10,ALLOW,TCP,203.0.113.45,48913,192.168.1.10,80
2025-08-18 03:02:12,ALLOW,TCP,203.0.113.45,47796,192.168.1.10,80
2025-08-18 03:02:14,ALLOW,TCP,203.0.113.45,45569,192.168.1.10,80
2025-08-18 03:02:16,ALLOW,TCP,203.0.113.45,40928,192.168.1.10,80
2025-08-18 03:02:18,ALLOW,TCP,203.0.113.45,49606,192.168.1.10,80
2025-08-18 03:02:20,ALLOW,TCP,203.0.113.45,42709,192.168.1.10,80
2025-08-18 03:02:22,ALLOW,TCP,203.0.113.45,44993,192.168.1.10,80
2025-08-18 03:02:24,ALLOW,TCP,203.0.113.45,48213,192.168.1.10,80
2025-08-18 03:02:26,ALLOW,TCP,203.0.113.45,40616,192.168.1.10,80
2025-08-18 03:02:28,ALLOW,TCP,203.0.113.45,45541,192.168.1.10,80
2025-08-18 03:02:30,ALLOW,TCP,203.0.113.45,45428,192.168.1.10,80
2025-08-18 03:02:32,ALLOW,TCP,203.0.113.45,47621,192.168.1.10,80
2025-08-18 03:02:34,ALLOW,TCP,203.0.113.45,45668,192.168.1.10,80
2025-08-18 03:02:36,ALLOW,TCP,203.0.113.45,40486,192.168.1.10,80
2025-08-18 03:02:38,ALLOW,TCP,203.0.113.45,47162,192.168.1.10,80
2025-08-18 03:02:40,ALLOW,TCP,203.0.113.45,45851,192.168.1.10,80
2025-08-18 03:02:42,ALLOW,TCP,203.0.113.45,42206,192.168.1.10,80
2025-08-18 03:02:44,ALLOW,TCP,203.0.113.45,47662,192.168.1.10,80
2025-08-18 03:02:46,ALLOW,TCP,203.0.113.45,45614,192.168.1.10,80
2025-08-18 03:02:48,ALLOW,TCP,203.0.113.45,43501,192.168.1.10,80
2025-08-18 03:02:50,ALLOW,TCP,203.0.113.45,42651,192.168.1.10,80
2025-08-18 03:02:52,ALLOW,TCP,203.0.113.45,40090,192.168.1.10,80
2025-08-18 03:02:54,ALLOW,TCP,203.0.113.45,42541,192.168.1.10,80
2025-08-18 03:02:56,ALLOW,TCP,203.0.113.45,43827,192.168.1.10,80
2025-08-18 03:02:58,ALLOW,TCP,203.0.113.45,41309,192.168.1.10,80
2025-08-18 03:03:00,ALLOW,TCP,203.0.113.45,48038,192.168.1.10,80
2025-08-18 03:03:02,ALLOW,TCP,203.0.113.45,42040,192.168.1.10,80
2025-08-18 03:03:04,ALLOW,TCP,203.0.113.45,40636,192.168.1.10,80
2025-08-18 03:03:06,ALLOW,TCP,203.0.113.45,43907,192.168.1.10,80
2025-08-18 03:03:08,ALLOW,TCP,203.0.113.45,42049,192.168.1.10,80
2025-08-18 03:03:10,ALLOW,TCP,203.0.113.45,45152,192.168.1.10,80
2025-08-18 03:03:12,ALLOW,TCP,203.0.113.45,42945,192.168.1.10,80
2025-08-18 03:03:14,ALLOW,TCP,203.0.113.45,47902,192.168.1.10,80
2025-08-18 03:03:16,ALLOW,TCP,203.0.113.45,49927,192.168.1.10,80
2025-08-18 03:03:18,ALLOW,TCP,203.0.113.45,45240,192.168.1.10,80
2025-08-18 03:03:20,ALLOW,TCP,203.0.113.45,46690,192.168.1.10,80
2025-08-18 03:03:22,ALLOW,TCP,203.0.113.45,48614,192.168.1.10,80
2025-08-18 03:03:24,ALLOW,TCP,203.0.113.45,40733,192.168.1.10,80
2025-08-18 03:03:26,ALLOW,TCP,203.0.113.45,48207,192.168.1.10,80
2025-08-18 03:03:28,ALLOW,TCP,203.0.113.45,43872,192.168.1.10,80
2025-08-18 03:03:30,ALLOW,TCP,203.0.113.45,43900,192.168.1.10,80
2025-08-18 03:03:32,ALLOW,TCP,203.0.113.45,43550,192.168.1.10,80
2025-08-18 03:03:34,ALLOW,TCP,203.0.113.45,48222,192.168.1.10,80
2025-08-18 03:03:36,ALLOW,TCP,203.0.113.45,41497,192.168.1.10,80
2025-08-18 03:03:38,ALLOW,TCP,203.0.113.45,42087,192.168.1.10,80
2025-08-18 03:03:40,ALLOW,TCP,203.0.113.45,48146,192.168.1.10,80
2025-08-18 03:03:42,ALLOW,TCP,203.0.113.45,44676,192.168.1.10,80
2025-08-18 03:03:44,ALLOW,TCP,203.0.113.45,43176,192.168.1.10,80
2025-08-18 03:03:46,ALLOW,TCP,203.0.113.45,40421,192.168.1.10,80
2025-08-18 03:03:48,ALLOW,TCP,203.0.113.45,46872,192.168.1.10,80
2025-08-18 03:03:50,ALLOW,TCP,203.0.113.45,40172,192.168.1.10,80
2025-08-18 03:03:52,ALLOW,TCP,203.0.113.45,43158,192.168.1.10,80
2025-08-18 03:03:54,ALLOW,TCP,203.0.113.45,49692,192.168.1.10,80
2025-08-18 03:03:56,ALLOW,TCP,203.0.113.45,42633,192.168.1.10,80
2025-08-18 03:03:58,ALLOW,TCP,203.0.113.45,49484,192.168.1.10,80
2025-08-18 03:04:00,ALLOW,TCP,203.0.113.45,47253,192.168.1.10,80
2025-08-18 03:04:02,ALLOW,TCP,203.0.113.45,41280,192.168.1.10,80
2025-08-18 03:04:04,ALLOW,TCP,203.0.113.45,49501,192.168.1.10,80
2025-08-18 03:04:06,ALLOW,TCP,203.0.113.45,44298,192.168.1.10,80
2025-08-18 03:04:08,ALLOW,TCP,203.0.113.45,44611,192.168.1.10,80
2025-08-18 03:04:10,ALLOW,TCP,203.0.113.45,47355,192.168.1.10,80
2025-08-18 03:04:12,ALLOW,TCP,203.0.113.45,40455,192.168.1.10,80
2025-08-18 03:04:14,ALLOW,TCP,203.0.113.45,40109,192.168.1.10,80
2025-08-18 03:04:16,ALLOW,TCP,203.0.113.45,41645,192.168.1.10,80
2025-08-18 03:04:18,ALLOW,TCP,203.0.113.45,42146,192.168.1.10,80
2025-08-18 03:04:20,ALLOW,TCP,203.0.113.45,40956,192.168.1.10,80
2025-08-18 03:04:22,ALLOW,TCP,203.0.113.45,40768,192.168.1.10,80
2025-08-18 03:04:24,ALLOW,TCP,203.0.113.45,45492,192.168.1.10,80
2025-08-18 03:04:26,ALLOW,TCP,203.0.113.45,47859,192.168.1.10,80
2025-08-18 03:04:28,ALLOW,TCP,203.0.113.45,44579,192.168.1.10,80
2025-08-18 03:04:30,ALLOW,TCP,203.0.113.45,48056,192.168.1.10,80
2025-08-18 03:04:32,ALLOW,TCP,203.0.113.45,43606,192.168.1.10,80
2025-08-18 03:04:34,ALLOW,TCP,203.0.113.45,44221,192.168.1.10,80
2025-08-18 03:04:36,ALLOW,TCP,203.0.113.45,43047,192.168.1.10,80
2025-08-18 03:04:38,ALLOW,TCP,203.0.113.45,40826,192.168.1.10,80
2025-08-18 03:04:40,ALLOW,TCP,203.0.113.45,43653,192.168.1.10,80
2025-08-18 03:04:42,ALLOW,TCP,203.0.113.45,46708,192.168.1.10,80
2025-08-18 03:04:44,ALLOW,TCP,203.0.113.45,41563,192.168.1.10,80
2025-08-18 03:04:46,ALLOW,TCP,203.0.113.45,40120,192.168.1.10,80
2025-08-18 03:04:48,ALLOW,TCP,203.0.113.45,42018,192.168.1.10,80
2025-08-18 03:04:50,ALLOW,TCP,203.0.113.45,43449,192.168.1.10,80
2025-08-18 03:04:52,ALLOW,TCP,203.0.113.45,43488,192.168.1.10,80
2025-08-18 03:04:54,ALLOW,TCP,203.0.113.45,40288,192.168.1.10,80
2025-08-18 03:04:56,ALLOW,TCP,203.0.113.45,44988,192.168.1.10,80
2025-08-18 03:04:58,ALLOW,TCP,203.0.113.45,41258,192.168.1.10,80
2025-08-18 03:05:00,ALLOW,TCP,203.0.113.45,42325,192.168.1.10,80
2025-08-18 03:05:02,ALLOW,TCP,203.0.113.45,47670,192.168.1.10,80
2025-08-18 03:05:04,ALLOW,TCP,203.0.113.45,45105,192.168.1.10,80
2025-08-18 03:05:06,ALLOW,TCP,203.0.113.45,48631,192.168.1.10,80
2025-08-18 03:05:08,ALLOW,TCP,203.0.113.45,41037,192.168.1.10,80
2025-08-18 03:05:10,ALLOW,TCP,203.0.113.45,44097,192.168.1.10,80
2025-08-18 03:05:12,ALLOW,TCP,203.0.113.45,46209,192.168.1.10,80
2025-08-18 03:05:14,ALLOW,TCP,203.0.113.45,46538,192.168.1.10,80
2025-08-18 03:05:16,ALLOW,TCP,203.0.113.45,40026,192.168.1.10,80
2025-08-18 03:05:18,ALLOW,TCP,203.0.113.45,40664,192.168.1.10,80
2025-08-18 03:05:20,ALLOW,TCP,203.0.113.45,46415,192.168.1.10,80
2025-08-18 03:05:22,ALLOW,TCP,203.0.113.45,46069,192.168.1.10,80
2025-08-18 03:05:24,ALLOW,TCP,203.0.113.45,49347,192.168.1.10,80
2025-08-18 03:05:26,ALLOW,TCP,203.0.113.45,44459,192.168.1.10,80
2025-08-18 03:05:28,ALLOW,TCP,203.0.113.45,42386,192.168.1.10,80
2025-08-18 03:05:30,ALLOW,TCP,203.0.113.45,45486,192.168.1.10,80
2025-08-18 03:05:32,ALLOW,TCP,203.0.113.45,48040,192.168.1.10,80
2025-08-18 03:05:34,ALLOW,TCP,203.0.113.45,44815,192.168.1.10,80
2025-08-18 03:05:36,ALLOW,TCP,203.0.113.45,42294,192.168.1.10,80
2025-08-18 03:05:38,ALLOW,TCP,203.0.113.45,44671,192.168.1.10,80
2025-08-18 03:05:40,ALLOW,TCP,203.0.113.45,48025,192.168.1.10,80
2025-08-18 03:05:42,ALLOW,TCP,203.0.113.45,48106,192.168.1.10,80
2025-08-18 03:05:44,ALLOW,TCP,203.0.113.45,43852,192.168.1.10,80
2025-08-18 03:05:46,ALLOW,TCP,203.0.113.45,46716,192.168.1.10,80
2025-08-18 03:05:48,ALLOW,TCP,203.0.113.45,42393,192.168.1.10,80
2025-08-18 03:05:50,ALLOW,TCP,203.0.113.45,46597,192.168.1.10,80
2025-08-18 03:05:52,ALLOW,TCP,203.0.113.45,49538,192.168.1.10,80
2025-08-18 03:05:54,ALLOW,TCP,203.0.113.45,48568,192.168.1.10,80
2025-08-18 03:05:56,ALLOW,TCP,203.0.113.45,42924,192.168.1.10,80
2025-08-18 03:05:58,ALLOW,TCP,203.0.113.45,43572,192.168.1.10,80
2025-08-18 03:06:00,ALLOW,TCP,203.0.113.45,49265,192.168.1.10,80
2025-08-18 03:06:02,ALLOW,TCP,203.0.113.45,48043,192.168.1.10,80
2025-08-18 03:06:04,ALLOW,TCP,203.0.113.45,42902,192.168.1.10,80
2025-08-18 03:06:06,ALLOW,TCP,203.0.113.45,46917,192.168.1.10,80
2025-08-18 03:06:08,ALLOW,TCP,203.0.113.45,48056,192.168.1.10,80
2025-08-18 03:06:10,ALLOW,TCP,203.0.113.45,44105,192.168.1.10,80
2025-08-18 03:06:12,ALLOW,TCP,203.0.113.45,43473,192.168.1.10,80
2025-08-18 03:06:14,ALLOW,TCP,203.0.113.45,43327,192.168.1.10,80
2025-08-18 03:06:16,ALLOW,TCP,203.0.113.45,44483,192.168.1.10,80
2025-08-18 03:06:18,ALLOW,TCP,203.0.113.45,46162,192.168.1.10,80
2025-08-18 03:06:20,ALLOW,TCP,203.0.113.45,46550,192.168.1.10,80
2025-08-18 03:06:22,ALLOW,TCP,203.0.113.45,45590,192.168.1.10,80
2025-08-18 03:06:24,ALLOW,TCP,203.0.113.45,42924,192.168.1.10,80
2025-08-18 03:06:26,ALLOW,TCP,203.0.113.45,49922,192.168.1.10,80
2025-08-18 03:06:28,ALLOW,TCP,203.0.113.45,40082,192.168.1.10,80
2025-08-18 03:06:30,ALLOW,TCP,203.0.113.45,49373,192.168.1.10,80
2025-08-18 03:06:32,ALLOW,TCP,203.0.113.45,44248,192.168.1.10,80
2025-08-18 03:06:34,ALLOW,TCP,203.0.113.45,47299,192.168.1.10,80
2025-08-18 03:06:36,ALLOW,TCP,203.0.113.45,46911,192.168.1.10,80
2025-08-18 03:06:38,ALLOW,TCP,203.0.113.45,42936,192.168.1.10,80
2025-08-18 03:06:40,ALLOW,TCP,203.0.113.45,41280,192.168.1.10,80
2025-08-18 03:06:42,ALLOW,TCP,203.0.113.45,49469,192.168.1.10,80
2025-08-18 03:06:44,ALLOW,TCP,203.0.113.45,41054,192.168.1.10,80
2025-08-18 03:06:46,ALLOW,TCP,203.0.113.45,47779,192.168.1.10,80
2025-08-18 03:06:48,ALLOW,TCP,203.0.113.45,44846,192.168.1.10,80
2025-08-18 03:06:50,ALLOW,TCP,203.0.113.45,44276,192.168.1.10,80
2025-08-18 03:06:52,ALLOW,TCP,203.0.113.45,45224,192.168.1.10,80
2025-08-18 03:06:54,ALLOW,TCP,203.0.113.45,41620,192.168.1.10,80
2025-08-18 03:06:56,ALLOW,TCP,203.0.113.45,41222,192.168.1.10,80
2025-08-18 03:06:58,ALLOW,TCP,203.0.113.45,48710,192.168.1.10,80
2025-08-18 03:07:00,ALLOW,TCP,203.0.113.45,44774,192.168.1.10,80
2025-08-18 03:07:02,ALLOW,TCP,203.0.113.45,45463,192.168.1.10,80
2025-08-18 03:07:04,ALLOW,TCP,203.0.113.45,45003,192.168.1.10,80
2025-08-18 03:07:06,ALLOW,TCP,203.0.113.45,45390,192.168.1.10,80
2025-08-18 03:07:08,ALLOW,TCP,203.0.113.45,41891,192.168.1.10,80
2025-08-18 03:07:10,ALLOW,TCP,203.0.113.45,41399,192.168.1.10,80
2025-08-18 03:07:12,ALLOW,TCP,203.0.113.45,48940,192.168.1.10,80
2025-08-18 03:07:14,ALLOW,TCP,203.0.113.45,43769,192.168.1.10,80
2025-08-18 03:07:16,ALLOW,TCP,203.0.113.45,42514,192.168.1.10,80
2025-08-18 03:07:18,ALLOW,TCP,203.0.113.45,46627,192.168.1.10,80
2025-08-18 03:07:20,ALLOW,TCP,203.0.113.45,42197,192.168.1.10,80
2025-08-18 03:07:22,ALLOW,TCP,203.0.113.45,48540,192.168.1.10,80
2025-08-18 03:07:24,ALLOW,TCP,203.0.113.45,45089,192.168.1.10,80
2025-08-18 03:07:26,ALLOW,TCP,203.0.113.45,42287,192.168.1.10,80
2025-08-18 03:07:28,ALLOW,TCP,203.0.113.45,45005,192.168.1.10,80
2025-08-18 03:07:30,ALLOW,TCP,203.0.113.45,47940,192.168.1.10,80
2025-08-18 03:07:32,ALLOW,TCP,203.0.113.45,42571,192.168.1.10,80
2025-08-18 03:07:34,ALLOW,TCP,203.0.113.45,41036,192.168.1.10,80
2025-08-18 03:07:36,ALLOW,TCP,203.0.113.45,44807,192.168.1.10,80
2025-08-18 03:07:38,ALLOW,TCP,203.0.113.45,49934,192.168.1.10,80
2025-08-18 03:07:40,ALLOW,TCP,203.0.113.45,47393,192.168.1.10,80
2025-08-18 03:07:42,ALLOW,TCP,203.0.113.45,48238,192.168.1.10,80
2025-08-18 03:07:44,ALLOW,TCP,203.0.113.45,43635,192.168.1.10,80
2025-08-18 03:07:46,ALLOW,TCP,203.0.113.45,43212,192.168.1.10,80
2025-08-18 03:07:48,ALLOW,TCP,203.0.113.45,42052,192.168.1.10,80
2025-08-18 03:07:50,ALLOW,TCP,203.0.113.45,45492,192.168.1.10,80
2025-08-18 03:07:52,ALLOW,TCP,203.0.113.45,43026,192.168.1.10,80
2025-08-18 03:07:54,ALLOW,TCP,203.0.113.45,49515,192.168.1.10,80
2025-08-18 03:07:56,ALLOW,TCP,203.0.113.45,49818,192.168.1.10,80
2025-08-18 03:07:58,ALLOW,TCP,203.0.113.45,43503,192.168.1.10,80
2025-08-18 03:08:00,ALLOW,TCP,203.0.113.45,44129,192.168.1.10,80
2025-08-18 03:08:02,ALLOW,TCP,203.0.113.45,49485,192.168.1.10,80
2025-08-18 03:08:04,ALLOW,TCP,203.0.113.45,46196,192.168.1.10,80
2025-08-18 03:08:06,ALLOW,TCP,203.0.113.45,40197,192.168.1.10,80
2025-08-18 03:08:08,ALLOW,TCP,203.0.113.45,44185,192.168.1.10,80
2025-08-18 03:08:10,ALLOW,TCP,203.0.113.45,46614,192.168.1.10,80
2025-08-18 03:08:12,ALLOW,TCP,203.0.113.45,46725,192.168.1.10,80
2025-08-18 03:08:14,ALLOW,TCP,203.0.113.45,47518,192.168.1.10,80
2025-08-18 03:08:16,ALLOW,TCP,203.0.113.45,48761,192.168.1.10,80
2025-08-18 03:08:18,ALLOW,TCP,203.0.113.45,41312,192.168.1.10,80
2025-08-18 03:08:20,ALLOW,TCP,203.0.113.45,41926,192.168.1.10,80
2025-08-18 03:08:22,ALLOW,TCP,203.0.113.45,49540,192.168.1.10,80
2025-08-18 03:08:24,ALLOW,TCP,203.0.113.45,41776,192.168.1.10,80
2025-08-18 03:08:26,ALLOW,TCP,203.0.113.45,47069,192.168.1.10,80
