Timestamp,Action,Protocol,Source IP,Source Port,Destination IP,Destination Port
2025-08-18 07:44:42,BLOCK,TCP,PC-102,45513,45.67.89.10,443
2025-08-18 07:44:48,BLOCK,TCP,PC-101,47917,45.67.89.10,443
2025-08-18 07:44:54,BLOCK,TCP,PC-103,43207,45.67.89.10,443
2025-08-18 07:45:00,BLOCK,TCP,PC-101,48660,45.67.89.10,443
2025-08-18 07:45:06,BLOCK,TCP,PC-103,40941,45.67.89.10,443
2025-08-18 07:45:13,BLOCK,TCP,PC-103,43669,45.67.89.10,443
2025-08-18 07:45:18,BLOCK,TCP,PC-101,42092,45.67.89.10,443
2025-08-18 07:45:24,BLOCK,TCP,PC-101,44042,45.67.89.10,443
2025-08-18 07:45:30,BLOCK,TCP,PC-102,40246,45.67.89.10,443
2025-08-18 07:45:36,BLOCK,TCP,PC-103,41816,45.67.89.10,443
2025-08-18 07:45:42,BLOCK,TCP,PC-101,48673,45.67.89.10,443
2025-08-18 07:45:49,BLOCK,TCP,PC-103,47271,45.67.89.10,443
2025-08-18 07:45:54,BLOCK,TCP,PC-103,42460,45.67.89.10,443
2025-08-18 07:46:00,BLOCK,TCP,PC-103,48845,45.67.89.10,443
2025-08-18 07:46:06,BLOCK,TCP,PC-101,45028,45.67.89.10,443
2025-08-18 07:46:12,BLOCK,TCP,PC-103,43491,45.67.89.10,443
2025-08-18 07:46:18,BLOCK,TCP,PC-102,44555,45.67.89.10,443
2025-08-18 07:46:24,BLOCK,TCP,PC-101,45350,45.67.89.10,443
2025-08-18 07:46:31,BLOCK,TCP,PC-101,42721,45.67.89.10,443
2025-08-18 07:46:37,BLOCK,TCP,PC-101,42326,45.67.89.10,443
2025-08-18 07:46:43,BLOCK,TCP,PC-103,48867,45.67.89.10,443
2025-08-18 07:46:49,BLOCK,TCP,PC-103,46179,45.67.89.10,443
2025-08-18 07:46:55,BLOCK,TCP,PC-101,42513,45.67.89.10,443
2025-08-18 07:47:01,BLOCK,TCP,PC-103,41559,45.67.89.10,443
2025-08-18 07:47:06,BLOCK,TCP,PC-101,45827,45.67.89.10,443
2025-08-18 07:47:12,BLOCK,TCP,PC-101,43765,45.67.89.10,443
2025-08-18 07:47:18,BLOCK,TCP,PC-103,45280,45.67.89.10,443
2025-08-18 07:47:25,BLOCK,TCP,PC-103,43990,45.67.89.10,443
2025-08-18 07:47:30,BLOCK,TCP,PC-101,48522,45.67.89.10,443
2025-08-18 07:47:36,BLOCK,TCP,PC-102,44242,45.67.89.10,443
2025-08-18 07:47:42,BLOCK,TCP,PC-101,43525,45.67.89.10,443
2025-08-18 07:47:48,BLOCK,TCP,PC-103,43127,45.67.89.10,443
2025-08-18 07:47:55,BLOCK,TCP,PC-102,49658,45.67.89.10,443
2025-08-18 07:48:01,BLOCK,TCP,PC-103,44041,45.67.89.10,443
2025-08-18 07:48:06,BLOCK,TCP,PC-103,44705,45.67.89.10,443
2025-08-18 07:48:12,BLOCK,TCP,PC-103,49482,45.67.89.10,443
2025-08-18 07:48:19,BLOCK,TCP,PC-101,49132,45.67.89.10,443
2025-08-18 07:48:25,BLOCK,TCP,PC-101,49117,45.67.89.10,443
2025-08-18 07:48:30,BLOCK,TCP,PC-103,49424,45.67.89.10,443
2025-08-18 07:48:37,BLOCK,TCP,PC-103,49892,45.67.89.10,443
2025-08-18 07:48:42,BLOCK,TCP,PC-102,41486,45.67.89.10,443
2025-08-18 07:48:48,BLOCK,TCP,PC-103,44623,45.67.89.10,443
2025-08-18 07:48:54,BLOCK,TCP,PC-102,41324,45.67.89.10,443
2025-08-18 07:49:00,BLOCK,TCP,PC-101,49658,45.67.89.10,443
2025-08-18 07:49:07,BLOCK,TCP,PC-102,49364,45.67.89.10,443
2025-08-18 07:49:13,BLOCK,TCP,PC-103,45624,45.67.89.10,443
2025-08-18 07:49:19,BLOCK,TCP,PC-101,40165,45.67.89.10,443
2025-08-18 07:49:24,BLOCK,TCP,PC-101,45984,45.67.89.10,443
2025-08-18 07:49:31,BLOCK,TCP,PC-101,42698,45.67.89.10,443
2025-08-18 07:49:36,BLOCK,TCP,PC-102,49652,45.67.89.10,443
2025-08-18 07:49:43,BLOCK,TCP,PC-103,44954,45.67.89.10,443
2025-08-18 07:49:49,BLOCK,TCP,PC-103,42645,45.67.89.10,443
2025-08-18 07:49:54,BLOCK,TCP,PC-102,40459,45.67.89.10,443
2025-08-18 07:50:00,BLOCK,TCP,PC-103,49591,45.67.89.10,443
2025-08-18 07:50:06,BLOCK,TCP,PC-101,40805,45.67.89.10,443
2025-08-18 07:50:12,BLOCK,TCP,PC-102,46155,45.67.89.10,443
2025-08-18 07:50:18,BLOCK,TCP,PC-103,48079,45.67.89.10,443
2025-08-18 07:50:25,BLOCK,TCP,PC-102,45088,45.67.89.10,443
2025-08-18 07:50:30,BLOCK,TCP,PC-101,43704,45.67.89.10,443
2025-08-18 07:50:36,BLOCK,TCP,PC-103,43296,45.67.89.10,443
2025-08-18 07:50:42,BLOCK,TCP,PC-101,43670,45.67.89.10,443
2025-08-18 07:50:48,BLOCK,TCP,PC-101,47526,45.67.89.10,443
2025-08-18 07:50:55,BLOCK,TCP,PC-103,40014,45.67.89.10,443
2025-08-18 07:51:00,BLOCK,TCP,PC-102,43371,45.67.89.10,443
2025-08-18 07:51:07,BLOCK,TCP,PC-103,46349,45.67.89.10,443
2025-08-18 07:51:13,BLOCK,TCP,PC-102,45467,45.67.89.10,443
2025-08-18 07:51:19,BLOCK,TCP,PC-102,49703,45.67.89.10,443
2025-08-18 07:51:24,BLOCK,TCP,PC-102,42774,45.67.89.10,443
2025-08-18 07:51:31,BLOCK,TCP,PC-103,43130,45.67.89.10,443
2025-08-18 07:51:37,BLOCK,TCP,PC-103,45094,45.67.89.10,443
2025-08-18 07:51:42,BLOCK,TCP,PC-101,48105,45.67.89.10,443
2025-08-18 07:51:49,BLOCK,TCP,PC-103,48657,45.67.89.10,443
2025-08-18 07:51:55,BLOCK,TCP,PC-102,41291,45.67.89.10,443
2025-08-18 07:52:01,BLOCK,TCP,PC-103,43772,45.67.89.10,443
2025-08-18 07:52:06,BLOCK,TCP,PC-101,41630,45.67.89.10,443
2025-08-18 07:52:13,BLOCK,TCP,PC-103,47244,45.67.89.10,443
2025-08-18 07:52:18,BLOCK,TCP,PC-101,47842,45.67.89.10,443
2025-08-18 07:52:24,BLOCK,TCP,PC-102,47539,45.67.89.10,443
2025-08-18 07:52:30,BLOCK,TCP,PC-103,42061,45.67.89.10,443
2025-08-18 07:52:37,BLOCK,TCP,PC-101,44395,45.67.89.10,443
2025-08-18 07:52:42,BLOCK,TCP,PC-103,46669,45.67.89.10,443
2025-08-18 07:52:49,BLOCK,TCP,PC-102,42628,45.67.89.10,443
2025-08-18 07:52:55,BLOCK,TCP,PC-102,48309,45.67.89.10,443
2025-08-18 07:53:00,BLOCK,TCP,PC-102,49777,45.67.89.10,443
2025-08-18 07:53:07,BLOCK,TCP,PC-103,46650,45.67.89.10,443
2025-08-18 07:53:13,BLOCK,TCP,PC-103,44166,45.67.89.10,443
2025-08-18 07:53:18,BLOCK,TCP,PC-103,45043,45.67.89.10,443
2025-08-18 07:53:24,BLOCK,TCP,PC-102,44956,45.67.89.10,443
2025-08-18 07:53:31,BLOCK,TCP,PC-103,42312,45.67.89.10,443
2025-08-18 07:53:36,BLOCK,TCP,PC-102,46634,45.67.89.10,443
2025-08-18 07:53:42,BLOCK,TCP,PC-102,49367,45.67.89.10,443
2025-08-18 07:53:49,BLOCK,TCP,PC-103,47218,45.67.89.10,443
2025-08-18 07:53:54,BLOCK,TCP,PC-103,49129,45.67.89.10,443
2025-08-18 07:54:00,BLOCK,TCP,PC-103,41788,45.67.89.10,443
2025-08-18 07:54:07,BLOCK,TCP,PC-103,47991,45.67.89.10,443
2025-08-18 07:54:12,BLOCK,TCP,PC-102,49148,45.67.89.10,443
2025-08-18 07:54:18,BLOCK,TCP,PC-103,42107,45.67.89.10,443
2025-08-18 07:54:25,BLOCK,TCP,PC-101,45650,45.67.89.10,443
2025-08-18 07:54:31,BLOCK,TCP,PC-101,48998,45.67.89.10,443
2025-08-18 07:54:36,BLOCK,TCP,PC-103,40925,45.67.89.10,443
2025-08-18 07:54:43,BLOCK,TCP,PC-103,45678,45.67.89.10,443
2025-08-18 07:54:48,BLOCK,TCP,PC-102,46107,45.67.89.10,443
2025-08-18 07:54:55,BLOCK,TCP,PC-101,42245,45.67.89.10,443
2025-08-18 07:55:01,BLOCK,TCP,PC-103,48928,45.67.89.10,443
2025-08-18 07:55:06,BLOCK,TCP,PC-102,41691,45.67.89.10,443
2025-08-18 07:55:12,BLOCK,TCP,PC-103,47591,45.67.89.10,443
2025-08-18 07:55:18,BLOCK,TCP,PC-101,43288,45.67.89.10,443
2025-08-18 07:55:24,BLOCK,TCP,PC-102,42063,45.67.89.10,443
2025-08-18 07:55:30,BLOCK,TCP,PC-101,45550,45.67.89.10,443
2025-08-18 07:55:37,BLOCK,TCP,PC-103,47953,45.67.89.10,443
2025-08-18 07:55:42,BLOCK,TCP,PC-102,49249,45.67.89.10,443
2025-08-18 07:55:49,BLOCK,TCP,PC-103,44446,45.67.89.10,443
2025-08-18 07:55:54,BLOCK,TCP,PC-103,48520,45.67.89.10,443
2025-08-18 07:56:01,BLOCK,TCP,PC-103,49003,45.67.89.10,443
2025-08-18 07:56:07,BLOCK,TCP,PC-101,41484,45.67.89.10,443
2025-08-18 07:56:13,BLOCK,TCP,PC-101,42856,45.67.89.10,443
2025-08-18 07:56:18,BLOCK,TCP,PC-103,46005,45.67.89.10,443
2025-08-18 07:56:25,BLOCK,TCP,PC-103,45033,45.67.89.10,443
2025-08-18 07:56:30,BLOCK,TCP,PC-101,46902,45.67.89.10,443
2025-08-18 07:56:36,BLOCK,TCP,PC-103,47316,45.67.89.10,443
2025-08-18 07:56:43,BLOCK,TCP,PC-101,49563,45.67.89.10,443
2025-08-18 07:56:48,BLOCK,TCP,PC-103,40434,45.67.89.10,443
2025-08-18 07:56:54,BLOCK,TCP,PC-103,42039,45.67.89.10,443
2025-08-18 07:57:01,BLOCK,TCP,PC-103,42038,45.67.89.10,443
2025-08-18 07:57:06,BLOCK,TCP,PC-102,46538,45.67.89.10,443
2025-08-18 07:57:13,BLOCK,TCP,PC-103,46853,45.67.89.10,443
2025-08-18 07:57:19,BLOCK,TCP,PC-102,46654,45.67.89.10,443
2025-08-18 07:57:25,BLOCK,TCP,PC-103,41417,45.67.89.10,443
2025-08-18 07:57:30,BLOCK,TCP,PC-103,42784,45.67.89.10,443
2025-08-18 07:57:36,BLOCK,TCP,PC-103,48157,45.67.89.10,443
2025-08-18 07:57:42,BLOCK,TCP,PC-103,47852,45.67.89.10,443
2025-08-18 07:57:49,BLOCK,TCP,PC-102,45077,45.67.89.10,443
2025-08-18 07:57:55,BLOCK,TCP,PC-101,44671,45.67.89.10,443
2025-08-18 07:58:00,BLOCK,TCP,PC-103,48817,45.67.89.10,443
2025-08-18 07:58:06,BLOCK,TCP,PC-101,42417,45.67.89.10,443
2025-08-18 07:58:13,BLOCK,TCP,PC-101,41167,45.67.89.10,443
2025-08-18 07:58:18,BLOCK,TCP,PC-102,49841,45.67.89.10,443
2025-08-18 07:58:24,BLOCK,TCP,PC-101,48752,45.67.89.10,443
2025-08-18 07:58:30,BLOCK,TCP,PC-101,43400,45.67.89.10,443
2025-08-18 07:58:37,BLOCK,TCP,PC-102,40259,45.67.89.10,443
2025-08-18 07:58:42,BLOCK,TCP,PC-101,44768,45.67.89.10,443
2025-08-18 07:58:49,BLOCK,TCP,PC-103,41434,45.67.89.10,443
2025-08-18 07:58:55,BLOCK,TCP,PC-102,48176,45.67.89.10,443
2025-08-18 07:59:01,BLOCK,TCP,PC-102,48616,45.67.89.10,443
2025-08-18 07:59:06,BLOCK,TCP,PC-102,48019,45.67.89.10,443
2025-08-18 07:59:13,BLOCK,TCP,PC-101,44808,45.67.89.10,443
2025-08-18 07:59:19,BLOCK,TCP,PC-101,46727,45.67.89.10,443
2025-08-18 07:59:25,BLOCK,TCP,PC-102,42649,45.67.89.10,443
2025-08-18 07:59:31,BLOCK,TCP,PC-102,44770,45.67.89.10,443
2025-08-18 07:59:36,BLOCK,TCP,PC-101,42490,45.67.89.10,443
2025-08-18 07:59:43,BLOCK,TCP,PC-103,46941,45.67.89.10,443
2025-08-18 07:59:48,BLOCK,TCP,PC-102,44948,45.67.89.10,443
2025-08-18 07:59:55,BLOCK,TCP,PC-103,48784,45.67.89.10,443
2025-08-18 08:00:00,BLOCK,TCP,PC-101,45043,45.67.89.10,443
2025-08-18 08:00:07,BLOCK,TCP,PC-101,46439,45.67.89.10,443
2025-08-18 08:00:13,BLOCK,TCP,PC-103,43913,45.67.89.10,443
2025-08-18 08:00:19,BLOCK,TCP,PC-101,44757,45.67.89.10,443
2025-08-18 08:00:25,BLOCK,TCP,PC-103,46885,45.67.89.10,443
2025-08-18 08:00:30,BLOCK,TCP,PC-101,46023,45.67.89.10,443
2025-08-18 08:00:36,BLOCK,TCP,PC-102,43384,45.67.89.10,443
2025-08-18 08:00:43,BLOCK,TCP,PC-101,43718,45.67.89.10,443
2025-08-18 08:00:49,BLOCK,TCP,PC-102,40276,45.67.89.10,443
2025-08-18 08:00:54,BLOCK,TCP,PC-103,41534,45.67.89.10,443
2025-08-18 08:01:00,BLOCK,TCP,PC-103,46755,45.67.89.10,443
2025-08-18 08:01:07,BLOCK,TCP,PC-101,49703,45.67.89.10,443
2025-08-18 08:01:13,BLOCK,TCP,PC-101,48835,45.67.89.10,443
2025-08-18 08:01:19,BLOCK,TCP,PC-101,43402,45.67.89.10,443
2025-08-18 08:01:25,BLOCK,TCP,PC-103,48653,45.67.89.10,443
2025-08-18 08:01:31,BLOCK,TCP,PC-101,46193,45.67.89.10,443
2025-08-18 08:01:36,BLOCK,TCP,PC-101,49045,45.67.89.10,443
2025-08-18 08:01:42,BLOCK,TCP,PC-103,41865,45.67.89.10,443
2025-08-18 08:01:49,BLOCK,TCP,PC-101,44237,45.67.89.10,443
2025-08-18 08:01:54,BLOCK,TCP,PC-101,46679,45.67.89.10,443
2025-08-18 08:02:00,BLOCK,TCP,PC-101,47323,45.67.89.10,443
2025-08-18 08:02:07,BLOCK,TCP,PC-103,45308,45.67.89.10,443
2025-08-18 08:02:12,BLOCK,TCP,PC-102,44390,45.67.89.10,443
2025-08-18 08:02:18,BLOCK,TCP,PC-103,44139,45.67.89.10,443
2025-08-18 08:02:24,BLOCK,TCP,PC-102,40598,45.67.89.10,443
2025-08-18 08:02:31,BLOCK,TCP,PC-101,41465,45.67.89.10,443
2025-08-18 08:02:37,BLOCK,TCP,PC-101,41675,45.67.89.10,443
2025-08-18 08:02:42,BLOCK,TCP,PC-101,45660,45.67.89.10,443
2025-08-18 08:02:48,BLOCK,TCP,PC-103,48597,45.67.89.10,443
2025-08-18 08:02:55,BLOCK,TCP,PC-103,47430,45.67.89.10,443
2025-08-18 08:03:01,BLOCK,TCP,PC-103,44103,45.67.89.10,443
2025-08-18 08:03:07,BLOCK,TCP,PC-103,44732,45.67.89.10,443
2025-08-18 08:03:13,BLOCK,TCP,PC-102,43601,45.67.89.10,443
2025-08-18 08:03:19,BLOCK,TCP,PC-103,44799,45.67.89.10,443
2025-08-18 08:03:24,BLOCK,TCP,PC-103,45153,45.67.89.10,443
2025-08-18 08:03:31,BLOCK,TCP,PC-103,48408,45.67.89.10,443
2025-08-18 08:03:36,BLOCK,TCP,PC-102,46156,45.67.89.10,443
2025-08-18 08:03:42,BLOCK,TCP,PC-103,45018,45.67.89.10,443
2025-08-18 08:03:49,BLOCK,TCP,PC-101,43387,45.67.89.10,443
2025-08-18 08:03:54,BLOCK,TCP,PC-101,43724,45.67.89.10,443
2025-08-18 08:04:00,BLOCK,TCP,PC-102,43660,45.67.89.10,443
2025-08-18 08:04:07,BLOCK,TCP,PC-102,47484,45.67.89.10,443
2025-08-18 08:04:12,BLOCK,TCP,PC-101,41194,45.67.89.10,443
2025-08-18 08:04:19,BLOCK,TCP,PC-102,47467,45.67.89.10,443
2025-08-18 08:04:24,BLOCK,TCP,PC-103,49007,45.67.89.10,443
2025-08-18 08:04:30,BLOCK,TCP,PC-101,42365,45.67.89.10,443
2025-08-18 08:04:36,BLOCK,TCP,PC-103,41259,45.67.89.10,443
2025-08-18 08:04:42,BLOCK,TCP,PC-101,41910,45.67.89.10,443
2025-08-18 08:04:49,BLOCK,TCP,PC-102,41966,45.67.89.10,443
2025-08-18 08:04:55,BLOCK,TCP,PC-103,49271,45.67.89.10,443
2025-08-18 08:05:00,BLOCK,TCP,PC-101,49707,45.67.89.10,443
2025-08-18 08:05:06,BLOCK,TCP,PC-103,49802,45.67.89.10,443
2025-08-18 08:05:13,BLOCK,TCP,PC-103,40325,45.67.89.10,443
2025-08-18 08:05:19,BLOCK,TCP,PC-101,40447,45.67.89.10,443
2025-08-18 08:05:25,BLOCK,TCP,PC-102,44496,45.67.89.10,443
2025-08-18 08:05:31,BLOCK,TCP,PC-103,46603,45.67.89.10,443
2025-08-18 08:05:36,BLOCK,TCP,PC-101,44719,45.67.89.10,443
2025-08-18 08:05:43,BLOCK,TCP,PC-103,41644,45.67.89.10,443
2025-08-18 08:05:49,BLOCK,TCP,PC-102,48893,45.67.89.10,443
2025-08-18 08:05:54,BLOCK,TCP,PC-102,41817,45.67.89.10,443
2025-08-18 08:06:00,BLOCK,TCP,PC-101,47057,45.67.89.10,443
2025-08-18 08:06:06,BLOCK,TCP,PC-101,41131,45.67.89.10,443
2025-08-18 08:06:13,BLOCK,TCP,PC-101,49300,45.67.89.10,443
2025-08-18 08:06:19,BLOCK,TCP,PC-103,42180,45.67.89.10,443
2025-08-18 08:06:24,BLOCK,TCP,PC-101,44707,45.67.89.10,443
2025-08-18 08:06:31,BLOCK,TCP,PC-101,48628,45.67.89.10,443
2025-08-18 08:06:36,BLOCK,TCP,PC-103,40770,45.67.89.10,443
2025-08-18 08:06:43,BLOCK,TCP,PC-101,42464,45.67.89.10,443
2025-08-18 08:06:49,BLOCK,TCP,PC-101,47733,45.67.89.10,443
2025-08-18 08:06:55,BLOCK,TCP,PC-103,41839,45.67.89.10,443
2025-08-18 08:07:00,BLOCK,TCP,PC-101,43035,45.67.89.10,443
2025-08-18 08:07:06,BLOCK,TCP,PC-103,44927,45.67.89.10,443
2025-08-18 08:07:12,BLOCK,TCP,PC-103,41970,45.67.89.10,443
2025-08-18 08:07:19,BLOCK,TCP,PC-101,40532,45.67.89.10,443
2025-08-18 08:07:24,BLOCK,TCP,PC-102,49617,45.67.89.10,443
2025-08-18 08:07:31,BLOCK,TCP,PC-102,43933,45.67.89.10,443
2025-08-18 08:07:36,BLOCK,TCP,PC-103,46681,45.67.89.10,443
2025-08-18 08:07:42,BLOCK,TCP,PC-102,45970,45.67.89.10,443
2025-08-18 08:07:48,BLOCK,TCP,PC-103,49160,45.67.89.10,443
2025-08-18 08:07:54,BLOCK,TCP,PC-101,44751,45.67.89.10,443
2025-08-18 08:08:00,BLOCK,TCP,PC-103,46926,45.67.89.10,443
2025-08-18 08:08:07,BLOCK,TCP,PC-102,48121,45.67.89.10,443
2025-08-18 08:08:12,BLOCK,TCP,PC-103,48933,45.67.89.10,443
2025-08-18 08:08:19,BLOCK,TCP,PC-101,49202,45.67.89.10,443
2025-08-18 08:08:25,BLOCK,TCP,PC-101,42175,45.67.89.10,443
2025-08-18 08:08:30,BLOCK,TCP,PC-103,41294,45.67.89.10,443
2025-08-18 08:08:37,BLOCK,TCP,PC-102,40929,45.67.89.10,443
2025-08-18 08:08:42,BLOCK,TCP,PC-102,44263,45.67.89.10,443
2025-08-18 08:08:48,BLOCK,TCP,PC-103,48821,45.67.89.10,443
2025-08-18 08:08:55,BLOCK,TCP,PC-103,49531,45.67.89.10,443
2025-08-18 08:09:01,BLOCK,TCP,PC-101,47667,45.67.89.10,443
2025-08-18 08:09:06,BLOCK,TCP,PC-101,43201,45.67.89.10,443
2025-08-18 08:09:12,BLOCK,TCP,PC-101,41659,45.67.89.10,443
2025-08-18 08:09:18,BLOCK,TCP,PC-102,47220,45.67.89.10,443
2025-08-18 08:09:25,BLOCK,TCP,PC-103,49832,45.67.89.10,443
2025-08-18 08:09:30,BLOCK,TCP,PC-101,46602,45.67.89.10,443
2025-08-18 08:09:37,BLOCK,TCP,PC-103,45000,45.67.89.10,443
2025-08-18 08:09:42,BLOCK,TCP,PC-101,47904,45.67.89.10,443
2025-08-18 08:09:48,BLOCK,TCP,PC-102,47355,45.67.89.10,443
2025-08-18 08:09:55,BLOCK,TCP,PC-103,45111,45.67.89.10,443
2025-08-18 08:10:01,BLOCK,TCP,PC-103,42827,45.67.89.10,443
2025-08-18 08:10:06,BLOCK,TCP,PC-102,43612,45.67.89.10,443
2025-08-18 08:10:12,BLOCK,TCP,PC-101,41023,45.67.89.10,443
2025-08-18 08:10:19,BLOCK,TCP,PC-103,47476,45.67.89.10,443
2025-08-18 08:10:25,BLOCK,TCP,PC-103,43409,45.67.89.10,443
2025-08-18 08:10:31,BLOCK,TCP,PC-102,46775,45.67.89.10,443
2025-08-18 08:10:36,BLOCK,TCP,PC-101,40079,45.67.89.10,443
2025-08-18 08:10:42,BLOCK,TCP,PC-103,49722,45.67.89.10,443
2025-08-18 08:10:48,BLOCK,TCP,PC-103,47587,45.67.89.10,443
2025-08-18 08:10:54,BLOCK,TCP,PC-102,48266,45.67.89.10,443
2025-08-18 08:11:00,BLOCK,TCP,PC-102,44196,45.67.89.10,443
2025-08-18 08:11:07,BLOCK,TCP,PC-102,47066,45.67.89.10,443
2025-08-18 08:11:13,BLOCK,TCP,PC-102,42528,45.67.89.10,443
2025-08-18 08:11:19,BLOCK,TCP,PC-101,40538,45.67.89.10,443
2025-08-18 08:11:24,BLOCK,TCP,PC-101,45964,45.67.89.10,443
2025-08-18 08:11:31,BLOCK,TCP,PC-102,43204,45.67.89.10,443
2025-08-18 08:11:36,BLOCK,TCP,PC-103,42058,45.67.89.10,443
2025-08-18 08:11:42,BLOCK,TCP,PC-102,42036,45.67.89.10,443
2025-08-18 08:11:48,BLOCK,TCP,PC-103,47298,45.67.89.10,443
2025-08-18 08:11:55,BLOCK,TCP,PC-101,47651,45.67.89.10,443
2025-08-18 08:12:01,BLOCK,TCP,PC-102,42491,45.67.89.10,443
2025-08-18 08:12:06,BLOCK,TCP,PC-102,47939,45.67.89.10,443
2025-08-18 08:12:13,BLOCK,TCP,PC-103,40553,45.67.89.10,443
2025-08-18 08:12:19,BLOCK,TCP,PC-101,44388,45.67.89.10,443
2025-08-18 08:12:24,BLOCK,TCP,PC-102,48613,45.67.89.10,443
2025-08-18 08:12:31,BLOCK,TCP,PC-103,49854,45.67.89.10,443
2025-08-18 08:12:36,BLOCK,TCP,PC-103,47428,45.67.89.10,443
2025-08-18 08:12:42,BLOCK,TCP,PC-102,49777,45.67.89.10,443
2025-08-18 08:12:49,BLOCK,TCP,PC-102,42728,45.67.89.10,443
2025-08-18 08:12:55,BLOCK,TCP,PC-102,40636,45.67.89.10,443
2025-08-18 08:13:01,BLOCK,TCP,PC-103,48074,45.67.89.10,443
2025-08-18 08:13:06,BLOCK,TCP,PC-103,48951,45.67.89.10,443
2025-08-18 08:13:12,BLOCK,TCP,PC-101,48880,45.67.89.10,443
2025-08-18 08:13:19,BLOCK,TCP,PC-101,49737,45.67.89.10,443
2025-08-18 08:13:24,BLOCK,TCP,PC-102,40102,45.67.89.10,443
2025-08-18 08:13:31,BLOCK,TCP,PC-101,42743,45.67.89.10,443
2025-08-18 08:13:36,BLOCK,TCP,PC-101,48257,45.67.89.10,443
2025-08-18 08:13:43,BLOCK,TCP,PC-102,46869,45.67.89.10,443
2025-08-18 08:13:49,BLOCK,TCP,PC-102,45300,45.67.89.10,443
2025-08-18 08:13:54,BLOCK,TCP,PC-103,44580,45.67.89.10,443
2025-08-18 08:14:00,BLOCK,TCP,PC-102,49532,45.67.89.10,443
2025-08-18 08:14:06,BLOCK,TCP,PC-103,44996,45.67.89.10,443
2025-08-18 08:14:12,BLOCK,TCP,PC-102,49779,45.67.89.10,443
2025-08-18 08:14:18,BLOCK,TCP,PC-103,44931,45.67.89.10,443
2025-08-18 08:14:24,BLOCK,TCP,PC-103,45607,45.67.89.10,443
2025-08-18 08:14:31,BLOCK,TCP,PC-103,45782,45.67.89.10,443
2025-08-18 08:14:37,BLOCK,TCP,PC-101,48386,45.67.89.10,443
2025-08-18 08:14:43,BLOCK,TCP,PC-102,43147,45.67.89.10,443
2025-08-18 08:14:49,BLOCK,TCP,PC-102,46553,45.67.89.10,443
2025-08-18 08:14:54,BLOCK,TCP,PC-101,41900,45.67.89.10,443
2025-08-18 08:15:01,BLOCK,TCP,PC-103,48747,45.67.89.10,443
2025-08-18 08:15:06,BLOCK,TCP,PC-103,46546,45.67.89.10,443
2025-08-18 08:15:13,BLOCK,TCP,PC-102,40493,45.67.89.10,443
2025-08-18 08:15:18,BLOCK,TCP,PC-101,47355,45.67.89.10,443
2025-08-18 08:15:24,BLOCK,TCP,PC-102,49955,45.67.89.10,443
2025-08-18 08:15:31,BLOCK,TCP,PC-101,48457,45.67.89.10,443
2025-08-18 08:15:36,BLOCK,TCP,PC-101,41642,45.67.89.10,443
2025-08-18 08:15:43,BLOCK,TCP,PC-103,47032,45.67.89.10,443
2025-08-18 08:15:48,BLOCK,TCP,PC-101,46810,45.67.89.10,443
2025-08-18 08:15:55,BLOCK,TCP,PC-102,49870,45.67.89.10,443
2025-08-18 08:16:00,BLOCK,TCP,PC-102,49378,45.67.89.10,443
2025-08-18 08:16:07,BLOCK,TCP,PC-103,41518,45.67.89.10,443
2025-08-18 08:16:12,BLOCK,TCP,PC-103,48265,45.67.89.10,443
2025-08-18 08:16:19,BLOCK,TCP,PC-103,44889,45.67.89.10,443
2025-08-18 08:16:24,BLOCK,TCP,PC-102,41390,45.67.89.10,443
2025-08-18 08:16:31,BLOCK,TCP,PC-103,45996,45.67.89.10,443
2025-08-18 08:16:36,BLOCK,TCP,PC-101,41902,45.67.89.10,443
2025-08-18 08:16:43,BLOCK,TCP,PC-101,46404,45.67.89.10,443
2025-08-18 08:16:49,BLOCK,TCP,PC-101,45279,45.67.89.10,443
2025-08-18 08:16:54,BLOCK,TCP,PC-102,42469,45.67.89.10,443
2025-08-18 08:17:00,BLOCK,TCP,PC-102,46455,45.67.89.10,443
2025-08-18 08:17:06,BLOCK,TCP,PC-103,45655,45.67.89.10,443
2025-08-18 08:17:12,BLOCK,TCP,PC-102,45227,45.67.89.10,443
2025-08-18 08:17:19,BLOCK,TCP,PC-101,40796,45.67.89.10,443
2025-08-18 08:17:25,BLOCK,TCP,PC-103,49504,45.67.89.10,443
2025-08-18 08:17:31,BLOCK,TCP,PC-103,45496,45.67.89.10,443
2025-08-18 08:17:37,BLOCK,TCP,PC-102,47388,45.67.89.10,443
2025-08-18 08:17:43,BLOCK,TCP,PC-101,40766,45.67.89.10,443
2025-08-18 08:17:49,BLOCK,TCP,PC-103,46361,45.67.89.10,443
2025-08-18 08:17:54,BLOCK,TCP,PC-103,45096,45.67.89.10,443
2025-08-18 08:18:01,BLOCK,TCP,PC-101,42621,45.67.89.10,443
2025-08-18 08:18:06,BLOCK,TCP,PC-101,42440,45.67.89.10,443
2025-08-18 08:18:13,BLOCK,TCP,PC-103,48902,45.67.89.10,443
2025-08-18 08:18:19,BLOCK,TCP,PC-102,42391,45.67.89.10,443
2025-08-18 08:18:24,BLOCK,TCP,PC-103,40702,45.67.89.10,443
2025-08-18 08:18:31,BLOCK,TCP,PC-102,40150,45.67.89.10,443
2025-08-18 08:18:36,BLOCK,TCP,PC-103,49634,45.67.89.10,443
