Timestamp,PC,Destination IP,Action,Size(MB)
2025-08-18 05:55:17,PC-103,45.67.89.10,UPLOAD,42
2025-08-18 05:55:20,PC-101,45.67.89.10,UPLOAD,38
2025-08-18 05:55:24,PC-101,45.67.89.10,UPLOAD,46
2025-08-18 05:55:28,PC-102,45.67.89.10,UPLOAD,36
2025-08-18 05:55:33,PC-101,45.67.89.10,UPLOAD,40
2025-08-18 05:55:37,PC-103,45.67.89.10,UPLOAD,15
2025-08-18 05:55:41,PC-101,45.67.89.10,UPLOAD,2
2025-08-18 05:55:45,PC-102,45.67.89.10,UPLOAD,6
2025-08-18 05:55:49,PC-101,45.67.89.10,UPLOAD,4
2025-08-18 05:55:52,PC-103,45.67.89.10,UPLOAD,23
2025-08-18 05:55:57,PC-103,45.67.89.10,UPLOAD,27
2025-08-18 05:56:01,PC-102,45.67.89.10,UPLOAD,20
2025-08-18 05:56:05,PC-101,45.67.89.10,UPLOAD,20
2025-08-18 05:56:09,PC-101,45.67.89.10,UPLOAD,31
2025-08-18 05:56:12,PC-102,45.67.89.10,UPLOAD,50
2025-08-18 05:56:16,PC-102,45.67.89.10,UPLOAD,44
2025-08-18 05:56:21,PC-102,45.67.89.10,UPLOAD,13
2025-08-18 05:56:24,PC-102,45.67.89.10,UPLOAD,9
2025-08-18 05:56:29,PC-101,45.67.89.10,UPLOAD,39
2025-08-18 05:56:32,PC-101,45.67.89.10,UPLOAD,26
2025-08-18 05:56:37,PC-103,45.67.89.10,UPLOAD,33
2025-08-18 05:56:41,PC-102,45.67.89.10,UPLOAD,32
2025-08-18 05:56:45,PC-103,45.67.89.10,UPLOAD,49
2025-08-18 05:56:49,PC-102,45.67.89.10,UPLOAD,3
2025-08-18 05:56:53,PC-102,45.67.89.10,UPLOAD,44
2025-08-18 05:56:56,PC-103,45.67.89.10,UPLOAD,50
2025-08-18 05:57:00,PC-103,45.67.89.10,UPLOAD,46
2025-08-18 05:57:04,PC-103,45.67.89.10,UPLOAD,38
2025-08-18 05:57:08,PC-102,45.67.89.10,UPLOAD,38
2025-08-18 05:57:12,PC-102,45.67.89.10,UPLOAD,27
2025-08-18 05:57:17,PC-103,45.67.89.10,UPLOAD,34
2025-08-18 05:57:21,PC-101,45.67.89.10,UPLOAD,15
2025-08-18 05:57:25,PC-101,45.67.89.10,UPLOAD,27
2025-08-18 05:57:28,PC-101,45.67.89.10,UPLOAD,15
2025-08-18 05:57:33,PC-101,45.67.89.10,UPLOAD,37
2025-08-18 05:57:36,PC-101,45.67.89.10,UPLOAD,27
2025-08-18 05:57:40,PC-101,45.67.89.10,UPLOAD,16
2025-08-18 05:57:45,PC-101,45.67.89.10,UPLOAD,41
2025-08-18 05:57:48,PC-102,45.67.89.10,UPLOAD,39
2025-08-18 05:57:52,PC-102,45.67.89.10,UPLOAD,41
2025-08-18 05:57:57,PC-103,45.67.89.10,UPLOAD,28
2025-08-18 05:58:01,PC-102,45.67.89.10,UPLOAD,11
2025-08-18 05:58:05,PC-103,45.67.89.10,UPLOAD,43
2025-08-18 05:58:09,PC-102,45.67.89.10,UPLOAD,43
2025-08-18 05:58:13,PC-101,45.67.89.10,UPLOAD,8
2025-08-18 05:58:16,PC-101,45.67.89.10,UPLOAD,44
2025-08-18 05:58:20,PC-101,45.67.89.10,UPLOAD,10
2025-08-18 05:58:24,PC-101,45.67.89.10,UPLOAD,41
2025-08-18 05:58:29,PC-101,45.67.89.10,UPLOAD,49
2025-08-18 05:58:32,PC-103,45.67.89.10,UPLOAD,3
2025-08-18 05:58:37,PC-102,45.67.89.10,UPLOAD,40
2025-08-18 05:58:40,PC-103,45.67.89.10,UPLOAD,45
2025-08-18 05:58:45,PC-101,45.67.89.10,UPLOAD,27
2025-08-18 05:58:48,PC-101,45.67.89.10,UPLOAD,44
2025-08-18 05:58:52,PC-103,45.67.89.10,UPLOAD,14
2025-08-18 05:58:57,PC-101,45.67.89.10,UPLOAD,33
2025-08-18 05:59:00,PC-101,45.67.89.10,UPLOAD,17
2025-08-18 05:59:04,PC-103,45.67.89.10,UPLOAD,47
2025-08-18 05:59:08,PC-103,45.67.89.10,UPLOAD,37
2025-08-18 05:59:13,PC-102,45.67.89.10,UPLOAD,9
2025-08-18 05:59:17,PC-102,45.67.89.10,UPLOAD,9
2025-08-18 05:59:20,PC-102,45.67.89.10,UPLOAD,48
2025-08-18 05:59:24,PC-101,45.67.89.10,UPLOAD,12
2025-08-18 05:59:29,PC-103,45.67.89.10,UPLOAD,23
2025-08-18 05:59:33,PC-101,45.67.89.10,UPLOAD,2
2025-08-18 05:59:37,PC-101,45.67.89.10,UPLOAD,35
2025-08-18 05:59:41,PC-103,45.67.89.10,UPLOAD,24
2025-08-18 05:59:45,PC-102,45.67.89.10,UPLOAD,19
2025-08-18 05:59:49,PC-101,45.67.89.10,UPLOAD,2
2025-08-18 05:59:52,PC-103,45.67.89.10,UPLOAD,1
2025-08-18 05:59:56,PC-103,45.67.89.10,UPLOAD,45
2025-08-18 06:00:00,PC-101,45.67.89.10,UPLOAD,3
2025-08-18 06:00:04,PC-103,45.67.89.10,UPLOAD,26
2025-08-18 06:00:08,PC-102,45.67.89.10,UPLOAD,5
2025-08-18 06:00:13,PC-103,45.67.89.10,UPLOAD,48
2025-08-18 06:00:16,PC-101,45.67.89.10,UPLOAD,4
2025-08-18 06:00:21,PC-102,45.67.89.10,UPLOAD,5
2025-08-18 06:00:25,PC-102,45.67.89.10,UPLOAD,46
2025-08-18 06:00:28,PC-102,45.67.89.10,UPLOAD,19
2025-08-18 06:00:33,PC-101,45.67.89.10,UPLOAD,26
2025-08-18 06:00:36,PC-101,45.67.89.10,UPLOAD,47
2025-08-18 06:00:41,PC-101,45.67.89.10,UPLOAD,10
2025-08-18 06:00:45,PC-101,45.67.89.10,UPLOAD,27
2025-08-18 06:00:49,PC-102,45.67.89.10,UPLOAD,18
2025-08-18 06:00:52,PC-101,45.67.89.10,UPLOAD,15
2025-08-18 06:00:57,PC-101,45.67.89.10,UPLOAD,28
2025-08-18 06:01:00,PC-101,45.67.89.10,UPLOAD,37
2025-08-18 06:01:04,PC-102,45.67.89.10,UPLOAD,12
2025-08-18 06:01:09,PC-103,45.67.89.10,UPLOAD,49
2025-08-18 06:01:13,PC-103,45.67.89.10,UPLOAD,27
2025-08-18 06:01:16,PC-101,45.67.89.10,UPLOAD,19
2025-08-18 06:01:21,PC-102,45.67.89.10,UPLOAD,17
2025-08-18 06:01:25,PC-101,45.67.89.10,UPLOAD,17
2025-08-18 06:01:28,PC-103,45.67.89.10,UPLOAD,48
2025-08-18 06:01:32,PC-103,45.67.89.10,UPLOAD,42
2025-08-18 06:01:36,PC-103,45.67.89.10,UPLOAD,20
2025-08-18 06:01:41,PC-102,45.67.89.10,UPLOAD,10
2025-08-18 06:01:45,PC-101,45.67.89.10,UPLOAD,30
2025-08-18 06:01:48,PC-101,45.67.89.10,UPLOAD,47
2025-08-18 06:01:52,PC-103,45.67.89.10,UPLOAD,28
2025-08-18 06:01:57,PC-102,45.67.89.10,UPLOAD,24
2025-08-18 06:02:01,PC-102,45.67.89.10,UPLOAD,12
2025-08-18 06:02:05,PC-102,45.67.89.10,UPLOAD,9
2025-08-18 06:02:08,PC-102,45.67.89.10,UPLOAD,21
2025-08-18 06:02:12,PC-103,45.67.89.10,UPLOAD,19
2025-08-18 06:02:17,PC-101,45.67.89.10,UPLOAD,7
2025-08-18 06:02:20,PC-102,45.67.89.10,UPLOAD,32
2025-08-18 06:02:24,PC-102,45.67.89.10,UPLOAD,23
2025-08-18 06:02:28,PC-101,45.67.89.10,UPLOAD,48
2025-08-18 06:02:32,PC-103,45.67.89.10,UPLOAD,7
2025-08-18 06:02:36,PC-103,45.67.89.10,UPLOAD,46
2025-08-18 06:02:40,PC-101,45.67.89.10,UPLOAD,23
2025-08-18 06:02:45,PC-101,45.67.89.10,UPLOAD,30
2025-08-18 06:02:49,PC-102,45.67.89.10,UPLOAD,14
2025-08-18 06:02:52,PC-101,45.67.89.10,UPLOAD,40
2025-08-18 06:02:57,PC-101,45.67.89.10,UPLOAD,22
2025-08-18 06:03:00,PC-101,45.67.89.10,UPLOAD,1
2025-08-18 06:03:04,PC-101,45.67.89.10,UPLOAD,9
2025-08-18 06:03:08,PC-101,45.67.89.10,UPLOAD,40
2025-08-18 06:03:13,PC-102,45.67.89.10,UPLOAD,39
2025-08-18 06:03:17,PC-101,45.67.89.10,UPLOAD,17
2025-08-18 06:03:20,PC-101,45.67.89.10,UPLOAD,19
2025-08-18 06:03:25,PC-103,45.67.89.10,UPLOAD,28
2025-08-18 06:03:28,PC-102,45.67.89.10,UPLOAD,6
2025-08-18 06:03:32,PC-101,45.67.89.10,UPLOAD,36
2025-08-18 06:03:36,PC-103,45.67.89.10,UPLOAD,32
2025-08-18 06:03:41,PC-102,45.67.89.10,UPLOAD,7
2025-08-18 06:03:44,PC-101,45.67.89.10,UPLOAD,15
2025-08-18 06:03:49,PC-102,45.67.89.10,UPLOAD,38
2025-08-18 06:03:52,PC-103,45.67.89.10,UPLOAD,19
2025-08-18 06:03:56,PC-101,45.67.89.10,UPLOAD,29
2025-08-18 06:04:01,PC-103,45.67.89.10,UPLOAD,9
2025-08-18 06:04:04,PC-101,45.67.89.10,UPLOAD,2
2025-08-18 06:04:09,PC-101,45.67.89.10,UPLOAD,12
2025-08-18 06:04:13,PC-102,45.67.89.10,UPLOAD,7
2025-08-18 06:04:17,PC-102,45.67.89.10,UPLOAD,29
2025-08-18 06:04:20,PC-101,45.67.89.10,UPLOAD,28
2025-08-18 06:04:25,PC-103,45.67.89.10,UPLOAD,23
2025-08-18 06:04:28,PC-101,45.67.89.10,UPLOAD,17
2025-08-18 06:04:33,PC-101,45.67.89.10,UPLOAD,1
2025-08-18 06:04:37,PC-101,45.67.89.10,UPLOAD,33
2025-08-18 06:04:40,PC-102,45.67.89.10,UPLOAD,25
2025-08-18 06:04:45,PC-101,45.67.89.10,UPLOAD,32
2025-08-18 06:04:48,PC-103,45.67.89.10,UPLOAD,45
2025-08-18 06:04:53,PC-102,45.67.89.10,UPLOAD,24
2025-08-18 06:04:57,PC-103,45.67.89.10,UPLOAD,40
2025-08-18 06:05:01,PC-102,45.67.89.10,UPLOAD,34
2025-08-18 06:05:05,PC-102,45.67.89.10,UPLOAD,43
2025-08-18 06:05:08,PC-102,45.67.89.10,UPLOAD,20
2025-08-18 06:05:13,PC-101,45.67.89.10,UPLOAD,47
2025-08-18 06:05:16,PC-103,45.67.89.10,UPLOAD,20
2025-08-18 06:05:21,PC-102,45.67.89.10,UPLOAD,3
2025-08-18 06:05:24,PC-101,45.67.89.10,UPLOAD,43
2025-08-18 06:05:29,PC-101,45.67.89.10,UPLOAD,19
2025-08-18 06:05:33,PC-102,45.67.89.10,UPLOAD,22
2025-08-18 06:05:36,PC-102,45.67.89.10,UPLOAD,32
2025-08-18 06:05:41,PC-103,45.67.89.10,UPLOAD,28
2025-08-18 06:05:44,PC-103,45.67.89.10,UPLOAD,37
2025-08-18 06:05:48,PC-103,45.67.89.10,UPLOAD,48
2025-08-18 06:05:53,PC-103,45.67.89.10,UPLOAD,34
2025-08-18 06:05:57,PC-101,45.67.89.10,UPLOAD,23
2025-08-18 06:06:00,PC-101,45.67.89.10,UPLOAD,19
2025-08-18 06:06:04,PC-103,45.67.89.10,UPLOAD,18
2025-08-18 06:06:08,PC-101,45.67.89.10,UPLOAD,42
2025-08-18 06:06:12,PC-103,45.67.89.10,UPLOAD,14
2025-08-18 06:06:16,PC-102,45.67.89.10,UPLOAD,11
2025-08-18 06:06:21,PC-101,45.67.89.10,UPLOAD,18
2025-08-18 06:06:25,PC-103,45.67.89.10,UPLOAD,25
2025-08-18 06:06:28,PC-103,45.67.89.10,UPLOAD,42
2025-08-18 06:06:33,PC-101,45.67.89.10,UPLOAD,41
2025-08-18 06:06:37,PC-102,45.67.89.10,UPLOAD,50
2025-08-18 06:06:40,PC-103,45.67.89.10,UPLOAD,5
2025-08-18 06:06:45,PC-103,45.67.89.10,UPLOAD,31
2025-08-18 06:06:48,PC-101,45.67.89.10,UPLOAD,22
2025-08-18 06:06:53,PC-102,45.67.89.10,UPLOAD,22
2025-08-18 06:06:57,PC-101,45.67.89.10,UPLOAD,42
2025-08-18 06:07:00,PC-102,45.67.89.10,UPLOAD,33
2025-08-18 06:07:05,PC-101,45.67.89.10,UPLOAD,8
2025-08-18 06:07:08,PC-101,45.67.89.10,UPLOAD,8
2025-08-18 06:07:13,PC-101,45.67.89.10,UPLOAD,45
2025-08-18 06:07:17,PC-102,45.67.89.10,UPLOAD,25
2025-08-18 06:07:21,PC-103,45.67.89.10,UPLOAD,24
2025-08-18 06:07:25,PC-103,45.67.89.10,UPLOAD,8
2025-08-18 06:07:29,PC-103,45.67.89.10,UPLOAD,27
2025-08-18 06:07:33,PC-103,45.67.89.10,UPLOAD,5
2025-08-18 06:07:37,PC-103,45.67.89.10,UPLOAD,48
2025-08-18 06:07:40,PC-101,45.67.89.10,UPLOAD,45
2025-08-18 06:07:44,PC-103,45.67.89.10,UPLOAD,8
2025-08-18 06:07:49,PC-103,45.67.89.10,UPLOAD,13
2025-08-18 06:07:53,PC-102,45.67.89.10,UPLOAD,50
2025-08-18 06:07:57,PC-101,45.67.89.10,UPLOAD,43
2025-08-18 06:08:00,PC-103,45.67.89.10,UPLOAD,14
2025-08-18 06:08:05,PC-103,45.67.89.10,UPLOAD,2
2025-08-18 06:08:08,PC-102,45.67.89.10,UPLOAD,39
2025-08-18 06:08:12,PC-101,45.67.89.10,UPLOAD,26
2025-08-18 06:08:16,PC-103,45.67.89.10,UPLOAD,28
2025-08-18 06:08:20,PC-102,45.67.89.10,UPLOAD,9
2025-08-18 06:08:25,PC-102,45.67.89.10,UPLOAD,39
2025-08-18 06:08:29,PC-102,45.67.89.10,UPLOAD,32
2025-08-18 06:08:32,PC-101,45.67.89.10,UPLOAD,23
2025-08-18 06:08:36,PC-102,45.67.89.10,UPLOAD,46
2025-08-18 06:08:40,PC-103,45.67.89.10,UPLOAD,28
2025-08-18 06:08:44,PC-103,45.67.89.10,UPLOAD,26
2025-08-18 06:08:48,PC-102,45.67.89.10,UPLOAD,21
2025-08-18 06:08:53,PC-103,45.67.89.10,UPLOAD,30
2025-08-18 06:08:57,PC-102,45.67.89.10,UPLOAD,5
2025-08-18 06:09:00,PC-102,45.67.89.10,UPLOAD,36
2025-08-18 06:09:04,PC-101,45.67.89.10,UPLOAD,47
2025-08-18 06:09:08,PC-101,45.67.89.10,UPLOAD,11
2025-08-18 06:09:13,PC-103,45.67.89.10,UPLOAD,1
2025-08-18 06:09:16,PC-103,45.67.89.10,UPLOAD,26
2025-08-18 06:09:21,PC-101,45.67.89.10,UPLOAD,4
2025-08-18 06:09:25,PC-102,45.67.89.10,UPLOAD,5
2025-08-18 06:09:28,PC-102,45.67.89.10,UPLOAD,43
2025-08-18 06:09:33,PC-102,45.67.89.10,UPLOAD,43
2025-08-18 06:09:36,PC-101,45.67.89.10,UPLOAD,21
2025-08-18 06:09:41,PC-102,45.67.89.10,UPLOAD,21
2025-08-18 06:09:45,PC-103,45.67.89.10,UPLOAD,4
2025-08-18 06:09:49,PC-102,45.67.89.10,UPLOAD,40
2025-08-18 06:09:53,PC-101,45.67.89.10,UPLOAD,18
2025-08-18 06:09:56,PC-103,45.67.89.10,UPLOAD,25
2025-08-18 06:10:00,PC-101,45.67.89.10,UPLOAD,10
2025-08-18 06:10:05,PC-102,45.67.89.10,UPLOAD,4
2025-08-18 06:10:09,PC-102,45.67.89.10,UPLOAD,12
2025-08-18 06:10:13,PC-101,45.67.89.10,UPLOAD,13
2025-08-18 06:10:17,PC-102,45.67.89.10,UPLOAD,1
2025-08-18 06:10:21,PC-103,45.67.89.10,UPLOAD,5
2025-08-18 06:10:25,PC-101,45.67.89.10,UPLOAD,47
2025-08-18 06:10:29,PC-101,45.67.89.10,UPLOAD,49
2025-08-18 06:10:32,PC-101,45.67.89.10,UPLOAD,29
2025-08-18 06:10:37,PC-102,45.67.89.10,UPLOAD,8
2025-08-18 06:10:41,PC-103,45.67.89.10,UPLOAD,14
2025-08-18 06:10:44,PC-101,45.67.89.10,UPLOAD,43
2025-08-18 06:10:49,PC-102,45.67.89.10,UPLOAD,49
2025-08-18 06:10:52,PC-102,45.67.89.10,UPLOAD,6
2025-08-18 06:10:57,PC-103,45.67.89.10,UPLOAD,5
2025-08-18 06:11:00,PC-103,45.67.89.10,UPLOAD,23
2025-08-18 06:11:05,PC-101,45.67.89.10,UPLOAD,45
2025-08-18 06:11:08,PC-103,45.67.89.10,UPLOAD,6
2025-08-18 06:11:12,PC-103,45.67.89.10,UPLOAD,18
2025-08-18 06:11:17,PC-102,45.67.89.10,UPLOAD,39
2025-08-18 06:11:21,PC-101,45.67.89.10,UPLOAD,36
2025-08-18 06:11:24,PC-101,45.67.89.10,UPLOAD,23
2025-08-18 06:11:29,PC-103,45.67.89.10,UPLOAD,17
2025-08-18 06:11:33,PC-102,45.67.89.10,UPLOAD,1
2025-08-18 06:11:37,PC-101,45.67.89.10,UPLOAD,18
2025-08-18 06:11:40,PC-101,45.67.89.10,UPLOAD,18
2025-08-18 06:11:45,PC-102,45.67.89.10,UPLOAD,36
2025-08-18 06:11:49,PC-101,45.67.89.10,UPLOAD,50
2025-08-18 06:11:53,PC-101,45.67.89.10,UPLOAD,40
2025-08-18 06:11:57,PC-101,45.67.89.10,UPLOAD,46
2025-08-18 06:12:01,PC-103,45.67.89.10,UPLOAD,7
2025-08-18 06:12:05,PC-101,45.67.89.10,UPLOAD,4
2025-08-18 06:12:09,PC-103,45.67.89.10,UPLOAD,7
2025-08-18 06:12:13,PC-101,45.67.89.10,UPLOAD,38
2025-08-18 06:12:16,PC-103,45.67.89.10,UPLOAD,50
2025-08-18 06:12:20,PC-102,45.67.89.10,UPLOAD,15
2025-08-18 06:12:24,PC-103,45.67.89.10,UPLOAD,27
2025-08-18 06:12:29,PC-102,45.67.89.10,UPLOAD,2
2025-08-18 06:12:33,PC-103,45.67.89.10,UPLOAD,14
2025-08-18 06:12:37,PC-103,45.67.89.10,UPLOAD,9
2025-08-18 06:12:40,PC-102,45.67.89.10,UPLOAD,28
2025-08-18 06:12:45,PC-101,45.67.89.10,UPLOAD,43
2025-08-18 06:12:49,PC-101,45.67.89.10,UPLOAD,10
2025-08-18 06:12:53,PC-103,45.67.89.10,UPLOAD,27
2025-08-18 06:12:57,PC-102,45.67.89.10,UPLOAD,3
2025-08-18 06:13:00,PC-102,45.67.89.10,UPLOAD,36
2025-08-18 06:13:05,PC-102,45.67.89.10,UPLOAD,1
2025-08-18 06:13:08,PC-102,45.67.89.10,UPLOAD,11
2025-08-18 06:13:13,PC-103,45.67.89.10,UPLOAD,49
2025-08-18 06:13:17,PC-101,45.67.89.10,UPLOAD,13
2025-08-18 06:13:20,PC-103,45.67.89.10,UPLOAD,45
2025-08-18 06:13:25,PC-101,45.67.89.10,UPLOAD,23
2025-08-18 06:13:28,PC-102,45.67.89.10,UPLOAD,25
2025-08-18 06:13:33,PC-103,45.67.89.10,UPLOAD,23
2025-08-18 06:13:36,PC-103,45.67.89.10,UPLOAD,14
2025-08-18 06:13:41,PC-102,45.67.89.10,UPLOAD,34
2025-08-18 06:13:45,PC-103,45.67.89.10,UPLOAD,48
2025-08-18 06:13:49,PC-102,45.67.89.10,UPLOAD,23
2025-08-18 06:13:52,PC-102,45.67.89.10,UPLOAD,31
2025-08-18 06:13:57,PC-102,45.67.89.10,UPLOAD,36
2025-08-18 06:14:00,PC-102,45.67.89.10,UPLOAD,14
2025-08-18 06:14:05,PC-103,45.67.89.10,UPLOAD,32
2025-08-18 06:14:08,PC-102,45.67.89.10,UPLOAD,41
2025-08-18 06:14:12,PC-102,45.67.89.10,UPLOAD,3
2025-08-18 06:14:16,PC-103,45.67.89.10,UPLOAD,12
2025-08-18 06:14:21,PC-102,45.67.89.10,UPLOAD,21
2025-08-18 06:14:24,PC-103,45.67.89.10,UPLOAD,17
2025-08-18 06:14:29,PC-101,45.67.89.10,UPLOAD,20
2025-08-18 06:14:32,PC-103,45.67.89.10,UPLOAD,16
2025-08-18 06:14:36,PC-101,45.67.89.10,UPLOAD,10
2025-08-18 06:14:40,PC-101,45.67.89.10,UPLOAD,48
2025-08-18 06:14:45,PC-101,45.67.89.10,UPLOAD,5
2025-08-18 06:14:48,PC-102,45.67.89.10,UPLOAD,23
2025-08-18 06:14:53,PC-101,45.67.89.10,UPLOAD,47
2025-08-18 06:14:56,PC-102,45.67.89.10,UPLOAD,10
2025-08-18 06:15:01,PC-103,45.67.89.10,UPLOAD,47
2025-08-18 06:15:04,PC-101,45.67.89.10,UPLOAD,22
2025-08-18 06:15:08,PC-102,45.67.89.10,UPLOAD,11
2025-08-18 06:15:12,PC-101,45.67.89.10,UPLOAD,34
2025-08-18 06:15:17,PC-103,45.67.89.10,UPLOAD,27
2025-08-18 06:15:21,PC-102,45.67.89.10,UPLOAD,44
2025-08-18 06:15:24,PC-103,45.67.89.10,UPLOAD,21
2025-08-18 06:15:28,PC-103,45.67.89.10,UPLOAD,4
2025-08-18 06:15:33,PC-102,45.67.89.10,UPLOAD,24
2025-08-18 06:15:36,PC-103,45.67.89.10,UPLOAD,47
2025-08-18 06:15:41,PC-101,45.67.89.10,UPLOAD,23
2025-08-18 06:15:44,PC-103,45.67.89.10,UPLOAD,4
2025-08-18 06:15:48,PC-102,45.67.89.10,UPLOAD,43
2025-08-18 06:15:52,PC-103,45.67.89.10,UPLOAD,6
2025-08-18 06:15:57,PC-102,45.67.89.10,UPLOAD,30
2025-08-18 06:16:01,PC-102,45.67.89.10,UPLOAD,32
2025-08-18 06:16:05,PC-101,45.67.89.10,UPLOAD,40
2025-08-18 06:16:09,PC-101,45.67.89.10,UPLOAD,25
2025-08-18 06:16:13,PC-102,45.67.89.10,UPLOAD,33
2025-08-18 06:16:16,PC-101,45.67.89.10,UPLOAD,9
2025-08-18 06:16:21,PC-102,45.67.89.10,UPLOAD,50
2025-08-18 06:16:25,PC-102,45.67.89.10,UPLOAD,22
2025-08-18 06:16:28,PC-103,45.67.89.10,UPLOAD,22
2025-08-18 06:16:32,PC-101,45.67.89.10,UPLOAD,23
2025-08-18 06:16:37,PC-102,45.67.89.10,UPLOAD,39
2025-08-18 06:16:41,PC-101,45.67.89.10,UPLOAD,28
2025-08-18 06:16:45,PC-101,45.67.89.10,UPLOAD,14
2025-08-18 06:16:49,PC-103,45.67.89.10,UPLOAD,29
2025-08-18 06:16:52,PC-101,45.67.89.10,UPLOAD,2
2025-08-18 06:16:57,PC-103,45.67.89.10,UPLOAD,34
2025-08-18 06:17:01,PC-103,45.67.89.10,UPLOAD,8
2025-08-18 06:17:04,PC-101,45.67.89.10,UPLOAD,8
2025-08-18 06:17:08,PC-102,45.67.89.10,UPLOAD,38
2025-08-18 06:17:13,PC-102,45.67.89.10,UPLOAD,33
2025-08-18 06:17:17,PC-101,45.67.89.10,UPLOAD,4
2025-08-18 06:17:20,PC-102,45.67.89.10,UPLOAD,33
2025-08-18 06:17:25,PC-102,45.67.89.10,UPLOAD,15
2025-08-18 06:17:28,PC-102,45.67.89.10,UPLOAD,12
2025-08-18 06:17:32,PC-103,45.67.89.10,UPLOAD,15
2025-08-18 06:17:37,PC-101,45.67.89.10,UPLOAD,40
2025-08-18 06:17:41,PC-103,45.67.89.10,UPLOAD,35
2025-08-18 06:17:44,PC-103,45.67.89.10,UPLOAD,11
2025-08-18 06:17:48,PC-102,45.67.89.10,UPLOAD,19
2025-08-18 06:17:52,PC-103,45.67.89.10,UPLOAD,7
2025-08-18 06:17:56,PC-103,45.67.89.10,UPLOAD,2
2025-08-18 06:18:00,PC-103,45.67.89.10,UPLOAD,3
2025-08-18 06:18:05,PC-103,45.67.89.10,UPLOAD,5
2025-08-18 06:18:09,PC-102,45.67.89.10,UPLOAD,40
2025-08-18 06:18:13,PC-103,45.67.89.10,UPLOAD,26
2025-08-18 06:18:17,PC-102,45.67.89.10,UPLOAD,20
2025-08-18 06:18:21,PC-102,45.67.89.10,UPLOAD,28
2025-08-18 06:18:25,PC-102,45.67.89.10,UPLOAD,30
2025-08-18 06:18:28,PC-103,45.67.89.10,UPLOAD,25
2025-08-18 06:18:33,PC-102,45.67.89.10,UPLOAD,4
2025-08-18 06:18:37,PC-101,45.67.89.10,UPLOAD,21
2025-08-18 06:18:41,PC-103,45.67.89.10,UPLOAD,16
2025-08-18 06:18:45,PC-102,45.67.89.10,UPLOAD,5
2025-08-18 06:18:48,PC-103,45.67.89.10,UPLOAD,11
2025-08-18 06:18:52,PC-102,45.67.89.10,UPLOAD,48
2025-08-18 06:18:57,PC-102,45.67.89.10,UPLOAD,45
2025-08-18 06:19:01,PC-102,45.67.89.10,UPLOAD,23
2025-08-18 06:19:05,PC-101,45.67.89.10,UPLOAD,5
2025-08-18 06:19:08,PC-103,45.67.89.10,UPLOAD,40
2025-08-18 06:19:13,PC-101,45.67.89.10,UPLOAD,34
2025-08-18 06:19:16,PC-102,45.67.89.10,UPLOAD,49
2025-08-18 06:19:21,PC-102,45.67.89.10,UPLOAD,47
2025-08-18 06:19:24,PC-103,45.67.89.10,UPLOAD,49
2025-08-18 06:19:28,PC-101,45.67.89.10,UPLOAD,38
2025-08-18 06:19:33,PC-101,45.67.89.10,UPLOAD,9
2025-08-18 06:19:36,PC-103,45.67.89.10,UPLOAD,9
2025-08-18 06:19:41,PC-103,45.67.89.10,UPLOAD,11
2025-08-18 06:19:44,PC-101,45.67.89.10,UPLOAD,42
2025-08-18 06:19:49,PC-102,45.67.89.10,UPLOAD,9
2025-08-18 06:19:53,PC-101,45.67.89.10,UPLOAD,29
2025-08-18 06:19:56,PC-103,45.67.89.10,UPLOAD,22
2025-08-18 06:20:01,PC-101,45.67.89.10,UPLOAD,35
2025-08-18 06:20:04,PC-102,45.67.89.10,UPLOAD,20
2025-08-18 06:20:08,PC-103,45.67.89.10,UPLOAD,6
2025-08-18 06:20:13,PC-101,45.67.89.10,UPLOAD,21
2025-08-18 06:20:17,PC-103,45.67.89.10,UPLOAD,34
2025-08-18 06:20:21,PC-101,45.67.89.10,UPLOAD,4
2025-08-18 06:20:24,PC-101,45.67.89.10,UPLOAD,38
2025-08-18 06:20:28,PC-102,45.67.89.10,UPLOAD,33
2025-08-18 06:20:32,PC-102,45.67.89.10,UPLOAD,5
2025-08-18 06:20:36,PC-101,45.67.89.10,UPLOAD,40
2025-08-18 06:20:40,PC-102,45.67.89.10,UPLOAD,44
2025-08-18 06:20:45,PC-101,45.67.89.10,UPLOAD,28
2025-08-18 06:20:49,PC-101,45.67.89.10,UPLOAD,12
2025-08-18 06:20:53,PC-102,45.67.89.10,UPLOAD,15
2025-08-18 06:20:57,PC-102,45.67.89.10,UPLOAD,10
2025-08-18 06:21:01,PC-101,45.67.89.10,UPLOAD,41
2025-08-18 06:21:05,PC-102,45.67.89.10,UPLOAD,49
2025-08-18 06:21:08,PC-102,45.67.89.10,UPLOAD,42
2025-08-18 06:21:12,PC-102,45.67.89.10,UPLOAD,4
2025-08-18 06:21:16,PC-101,45.67.89.10,UPLOAD,28
2025-08-18 06:21:20,PC-102,45.67.89.10,UPLOAD,12
2025-08-18 06:21:24,PC-103,45.67.89.10,UPLOAD,28
2025-08-18 06:21:29,PC-103,45.67.89.10,UPLOAD,15
2025-08-18 06:21:32,PC-103,45.67.89.10,UPLOAD,9
2025-08-18 06:21:36,PC-101,45.67.89.10,UPLOAD,11
2025-08-18 06:21:40,PC-101,45.67.89.10,UPLOAD,13
2025-08-18 06:21:44,PC-103,45.67.89.10,UPLOAD,5
2025-08-18 06:21:48,PC-102,45.67.89.10,UPLOAD,2
